iter	PairLogit	MAP:top=10	PrecisionAt:top=1	PrecisionAt:top=10
471	0.4876245086	0.1815658259	0.2643678161	0.1057471264
472	0.4870435495	0.1812845512	0.2643678161	0.1057471264
473	0.4866903349	0.1812522426	0.2643678161	0.1057471264
474	0.4862915646	0.1769418978	0.2413793103	0.1057471264
475	0.4857096338	0.1774365937	0.2413793103	0.1057471264
476	0.4849953546	0.1802463	0.2528735632	0.1057471264
477	0.4846174927	0.1803101569	0.2528735632	0.1068965517
478	0.4839340273	0.1814641434	0.2643678161	0.1068965517
479	0.4832307946	0.1819893344	0.2643678161	0.1068965517
480	0.4828980588	0.1815223803	0.2643678161	0.1068965517
481	0.4823549994	0.1814712948	0.2643678161	0.1068965517
482	0.4816690471	0.1807682981	0.2643678161	0.1057471264
483	0.4811129587	0.1801776212	0.2528735632	0.1057471264
484	0.4807152253	0.1803315621	0.2528735632	0.1057471264
485	0.4802072186	0.1801816122	0.2528735632	0.1057471264
486	0.4796015593	0.1799261844	0.2528735632	0.1057471264
487	0.4792778984	0.1808840388	0.2528735632	0.1057471264
488	0.478713013	0.180954991	0.2528735632	0.1057471264
489	0.478410707	0.1821044163	0.2528735632	0.1068965517
490	0.4780877093	0.1818033763	0.2528735632	0.1068965517
491	0.4775217596	0.1791229804	0.2413793103	0.1068965517
492	0.4770535021	0.1792427122	0.2413793103	0.1068965517
493	0.47656268	0.1803403677	0.2413793103	0.108045977
494	0.4759905945	0.1806240751	0.2413793103	0.108045977
495	0.4752981432	0.1810573902	0.2528735632	0.108045977
496	0.4746527623	0.1818453395	0.2528735632	0.108045977
497	0.4743426889	0.1811092106	0.2528735632	0.108045977
498	0.4739202782	0.1794808581	0.2413793103	0.1068965517
499	0.4732152937	0.1808857112	0.2413793103	0.108045977
500	0.472703781	0.1819074226	0.2528735632	0.108045977
501	0.4723465349	0.1797677076	0.2413793103	0.108045977
502	0.47175194	0.1811152922	0.2298850575	0.1091954023
503	0.4713586341	0.181442179	0.2298850575	0.1091954023
504	0.4709300715	0.1827193183	0.2413793103	0.1091954023
505	0.4705129454	0.1837866417	0.2413793103	0.1091954023
506	0.4700629231	0.1848585264	0.2413793103	0.1103448276
507	0.4694862117	0.1845203452	0.2413793103	0.1114942529
508	0.4691501489	0.1851212848	0.2413793103	0.1114942529
509	0.4689054307	0.1851440908	0.2528735632	0.1103448276
510	0.4684714256	0.1855335857	0.2643678161	0.1091954023
511	0.4679096456	0.1865393328	0.2643678161	0.1103448276
512	0.46744853	0.1851538649	0.2528735632	0.1091954023
513	0.466865101	0.1883255358	0.2528735632	0.1103448276
514	0.4665040481	0.1881818577	0.2528735632	0.1103448276
515	0.4660534537	0.1867448154	0.2528735632	0.1091954023
516	0.4654855802	0.1870194004	0.2528735632	0.1091954023
517	0.4649612013	0.1885017941	0.2528735632	0.1091954023
518	0.4645526245	0.1877537554	0.2528735632	0.1091954023
519	0.4641517794	0.1879362039	0.2528735632	0.1091954023
520	0.4634910841	0.1884490867	0.2643678161	0.1091954023
521	0.4631713469	0.1886543413	0.2643678161	0.1091954023
522	0.4628096468	0.1886543413	0.2643678161	0.1091954023
523	0.462306399	0.1890128525	0.2643678161	0.1091954023
524	0.4617956832	0.189371161	0.2643678161	0.1091954023
525	0.4612634175	0.189371161	0.2643678161	0.1091954023
526	0.4608430977	0.1908506225	0.2643678161	0.1103448276
527	0.4602589616	0.1896140781	0.2643678161	0.1091954023
528	0.4599453126	0.1903803616	0.2643678161	0.1103448276
529	0.4594836087	0.190636441	0.2643678161	0.1103448276
530	0.4592147313	0.1927482819	0.2643678161	0.1114942529
531	0.4587465601	0.1916467494	0.2643678161	0.1114942529
532	0.4583518178	0.1911010004	0.2643678161	0.1114942529
533	0.4579620831	0.192375859	0.2643678161	0.1114942529
534	0.4575574196	0.1914180046	0.2643678161	0.1114942529
535	0.4572029788	0.1905668826	0.2643678161	0.1103448276
536	0.4569679898	0.1907721371	0.2643678161	0.1103448276
537	0.4564211109	0.1903251384	0.2643678161	0.1103448276
538	0.4559337986	0.1922253391	0.2643678161	0.1114942529
539	0.4555456576	0.1932196831	0.2643678161	0.1114942529
540	0.4551902749	0.1941775376	0.2643678161	0.1114942529
541	0.4547110126	0.1941775376	0.2643678161	0.1114942529
542	0.4544589861	0.1927270723	0.2643678161	0.1103448276
543	0.4540806787	0.1937328194	0.2643678161	0.1114942529
544	0.4536023928	0.1937328194	0.2643678161	0.1114942529
545	0.4532963281	0.1937328194	0.2643678161	0.1114942529
546	0.4528058509	0.1937328194	0.2643678161	0.1114942529
547	0.4523516649	0.1932272852	0.2643678161	0.1114942529
548	0.4521607251	0.1932272852	0.2643678161	0.1114942529
549	0.4516328878	0.1932272852	0.2643678161	0.1114942529
550	0.4512474428	0.1942968893	0.2643678161	0.1126436782
551	0.4508067098	0.1946410073	0.275862069	0.1126436782
552	0.4504125156	0.1952764094	0.275862069	0.1137931034
553	0.4500702396	0.1968728334	0.2643678161	0.1137931034
554	0.4498100832	0.199579659	0.275862069	0.1137931034
555	0.4494813884	0.198783981	0.275862069	0.1137931034
556	0.4491034279	0.1987303868	0.275862069	0.1137931034
557	0.4484265709	0.1982897738	0.275862069	0.1126436782
558	0.4480323097	0.1984430305	0.275862069	0.1126436782
559	0.4475433741	0.1980024174	0.275862069	0.1126436782
560	0.4471700535	0.1986391626	0.275862069	0.1126436782
561	0.4467201906	0.1993415891	0.2873563218	0.1126436782
562	0.4465263281	0.198452533	0.2873563218	0.1126436782
563	0.4461590869	0.1991613453	0.2873563218	0.1126436782
564	0.4457136193	0.1985273369	0.2873563218	0.1126436782
565	0.4453831866	0.2004248008	0.2873563218	0.1126436782
566	0.4447920447	0.2007121571	0.2873563218	0.1126436782
567	0.4442904379	0.1994350179	0.2873563218	0.1126436782
568	0.4439254662	0.1982673478	0.275862069	0.1126436782
569	0.4433889394	0.1996243082	0.275862069	0.1126436782
570	0.4431261289	0.198347169	0.275862069	0.1126436782
571	0.4426036217	0.198283312	0.275862069	0.1126436782
572	0.4421746639	0.199868333	0.275862069	0.1126436782
573	0.4419253439	0.2003472602	0.275862069	0.1126436782
574	0.4416830192	0.2008312048	0.275862069	0.1126436782
575	0.4413548673	0.2011048775	0.275862069	0.1126436782
576	0.4411184842	0.2011048775	0.275862069	0.1126436782
577	0.4407939487	0.2023820167	0.275862069	0.1126436782
578	0.4403824166	0.2009755671	0.275862069	0.1126436782
579	0.440018046	0.2004788512	0.275862069	0.1126436782
580	0.4397274092	0.2004788512	0.275862069	0.1126436782
581	0.4393288699	0.2004788512	0.275862069	0.1126436782
582	0.4391560257	0.200798136	0.275862069	0.1126436782
583	0.4387364899	0.2010718087	0.275862069	0.1126436782
584	0.4384180428	0.2006248099	0.275862069	0.1126436782
585	0.4379800184	0.2005153409	0.275862069	0.1126436782
586	0.4373142979	0.2008984826	0.275862069	0.1126436782
587	0.4368175398	0.2001458827	0.275862069	0.1126436782
588	0.4365086403	0.2008163808	0.275862069	0.1137931034
589	0.4361507017	0.201295308	0.275862069	0.1137931034
590	0.4358949762	0.2011926808	0.275862069	0.1137931034
591	0.4355372259	0.2014937207	0.275862069	0.1137931034
592	0.435017437	0.2039396704	0.2873563218	0.1137931034
593	0.434740554	0.2017548501	0.2873563218	0.1137931034
594	0.4345283951	0.201385392	0.2873563218	0.1137931034
595	0.4342487558	0.2016134525	0.2873563218	0.1137931034
596	0.4339916642	0.2033467129	0.2873563218	0.1137931034
597	0.4335760361	0.2043719719	0.2873563218	0.1137931034
598	0.4331623477	0.2029240406	0.2873563218	0.1114942529
599	0.432651024	0.2029240406	0.2873563218	0.1114942529
600	0.4322861867	0.2049355349	0.2873563218	0.1126436782
601	0.4319233042	0.2042331083	0.2873563218	0.1114942529
602	0.4316135505	0.2042331083	0.2873563218	0.1114942529
603	0.4312811083	0.203945752	0.275862069	0.1126436782
604	0.4310622011	0.2036583957	0.275862069	0.1114942529
605	0.4308477198	0.2022748282	0.275862069	0.1114942529
606	0.4306203692	0.2018916864	0.275862069	0.1114942529
607	0.4302906584	0.2023546494	0.275862069	0.1114942529
608	0.4299006044	0.2038051146	0.275862069	0.1126436782
609	0.4295318911	0.2019372985	0.275862069	0.1114942529
610	0.4290705316	0.2013169738	0.275862069	0.1114942529
611	0.4287958029	0.2023227209	0.275862069	0.1114942529
612	0.4285375313	0.2018437937	0.275862069	0.1114942529
613	0.428022223	0.2024823633	0.275862069	0.1114942529
614	0.4276969237	0.203294259	0.275862069	0.1126436782
615	0.4272039064	0.2013785501	0.275862069	0.1126436782
616	0.4267768108	0.2013785501	0.275862069	0.1126436782
617	0.4264754735	0.2012827647	0.275862069	0.1126436782
618	0.4259270716	0.2013979353	0.275862069	0.1126436782
619	0.4254355966	0.2031469065	0.275862069	0.1126436782
620	0.4247906878	0.202380623	0.275862069	0.1126436782
621	0.4242415504	0.2030126041	0.275862069	0.1126436782
622	0.4239722125	0.2060777382	0.275862069	0.1137931034
623	0.4236090291	0.2047276197	0.275862069	0.1137931034
624	0.4233394236	0.2063057988	0.275862069	0.1137931034
625	0.4230160448	0.2064700024	0.275862069	0.1137931034
626	0.4227307242	0.2072682144	0.275862069	0.1137931034
627	0.4223994476	0.2065840327	0.275862069	0.1137931034
628	0.4221554815	0.2068882655	0.275862069	0.1149425287
629	0.4218635783	0.2067263425	0.275862069	0.1149425287
630	0.4216545713	0.2071094843	0.275862069	0.1149425287
631	0.4214329192	0.2078073496	0.275862069	0.1149425287
632	0.4211559523	0.2078073496	0.275862069	0.1149425287
633	0.4208511871	0.2083820623	0.275862069	0.1149425287
634	0.4204649782	0.2079031351	0.275862069	0.1149425287
635	0.4201788786	0.2079797634	0.275862069	0.1149425287
636	0.4198728487	0.209969972	0.2873563218	0.1149425287
637	0.4193922865	0.2128435352	0.2873563218	0.1149425287
638	0.4189322173	0.2126245971	0.2873563218	0.1149425287
639	0.4186256508	0.2126245971	0.2873563218	0.1149425287
640	0.4183818951	0.2126884541	0.2873563218	0.1149425287
641	0.4179847507	0.2124147814	0.2873563218	0.1137931034
642	0.4175511792	0.2124841118	0.2873563218	0.1137931034
643	0.4172246873	0.2116667427	0.2873563218	0.1137931034
644	0.4169028114	0.2121456699	0.2873563218	0.1137931034
645	0.4165829605	0.2118501034	0.2873563218	0.1137931034
646	0.4162203744	0.2118501034	0.2873563218	0.1137931034
647	0.4157276206	0.2118501034	0.2873563218	0.1137931034
648	0.4155280128	0.2116858998	0.2873563218	0.1137931034
649	0.4152624752	0.2116858998	0.2873563218	0.1137931034
650	0.4149587108	0.2118136137	0.2873563218	0.1137931034
651	0.4146594685	0.2095999057	0.275862069	0.1137931034
652	0.4144145639	0.212473469	0.275862069	0.1137931034
653	0.4139502068	0.2128018762	0.275862069	0.1149425287
654	0.4136227182	0.2128018762	0.275862069	0.1149425287
655	0.4132438125	0.2128018762	0.275862069	0.1149425287
656	0.4127727445	0.2138874445	0.2873563218	0.1149425287
657	0.4123841036	0.2138874445	0.2873563218	0.1149425287
658	0.4121116611	0.2138874445	0.2873563218	0.1149425287
659	0.4118050689	0.2135043027	0.2873563218	0.1137931034
660	0.4115544118	0.2145260141	0.2873563218	0.1137931034
661	0.4112795624	0.2151341756	0.2873563218	0.1137931034
662	0.4109035296	0.2144211062	0.2873563218	0.1137931034
663	0.4103548102	0.2128082619	0.2873563218	0.1137931034
664	0.4100778121	0.2132339749	0.2873563218	0.1137931034
665	0.4098793086	0.2142109864	0.2873563218	0.1149425287
666	0.4095023607	0.2142794046	0.2873563218	0.1149425287
667	0.4091937751	0.2142794046	0.2873563218	0.1149425287
668	0.4089081628	0.2150712309	0.2873563218	0.1149425287
669	0.4085886711	0.2150712309	0.2873563218	0.1149425287
670	0.4081477461	0.2143209116	0.2873563218	0.1149425287
671	0.4078002637	0.2129373442	0.275862069	0.1149425287
672	0.4073729072	0.2153319802	0.2873563218	0.1149425287
673	0.4069832656	0.2153319802	0.2873563218	0.1149425287
674	0.4065559965	0.2141506264	0.2873563218	0.116091954
675	0.4064032867	0.2130012011	0.2873563218	0.1149425287
676	0.4060456405	0.2131129508	0.2873563218	0.1149425287
677	0.4055687019	0.2150286596	0.2873563218	0.1149425287
678	0.4053306082	0.2170401539	0.2873563218	0.116091954
679	0.4050607933	0.2168868972	0.2873563218	0.116091954
680	0.4047321154	0.2157374719	0.2873563218	0.1149425287
681	0.4044533458	0.2153543301	0.2873563218	0.1149425287
682	0.40409879	0.2156895792	0.2873563218	0.1149425287
683	0.4036655618	0.2155778295	0.2873563218	0.1149425287
684	0.4032880231	0.2150989023	0.2873563218	0.1137931034
685	0.4029979849	0.2138217631	0.2873563218	0.1137931034
686	0.4026527598	0.2142870066	0.2873563218	0.1149425287
687	0.4024076127	0.213712294	0.2873563218	0.1137931034
688	0.4021794764	0.2146758499	0.2873563218	0.1137931034
689	0.4019227081	0.2158252752	0.2873563218	0.1149425287
690	0.4017212741	0.2163999878	0.2873563218	0.116091954
691	0.4012583711	0.2138457094	0.275862069	0.116091954
692	0.4010190048	0.2133987107	0.275862069	0.1149425287
693	0.4006109308	0.2126324272	0.275862069	0.1149425287
694	0.4004035411	0.2126324272	0.275862069	0.1149425287
695	0.4001936869	0.2137179955	0.2873563218	0.1137931034
696	0.3998833635	0.2135811592	0.2873563218	0.1137931034
697	0.3997625575	0.2135811592	0.2873563218	0.1137931034
698	0.3994879526	0.2135811592	0.2873563218	0.1137931034
699	0.3992825475	0.2139403546	0.2873563218	0.1137931034
700	0.3990906715	0.215369154	0.2873563218	0.1149425287
701	0.3988317629	0.2155161264	0.275862069	0.116091954
702	0.3984128477	0.2153792901	0.275862069	0.116091954
703	0.3982059931	0.2166995074	0.275862069	0.116091954
704	0.397767486	0.2180313811	0.275862069	0.1172413793
705	0.3973505257	0.2173928115	0.275862069	0.1172413793
706	0.3970915344	0.2184145229	0.275862069	0.1172413793
707	0.3966817781	0.2203940887	0.275862069	0.1195402299
708	0.396448116	0.2215834246	0.2873563218	0.1195402299
709	0.3962701555	0.2214557106	0.2873563218	0.1195402299
710	0.3960167933	0.2205856596	0.2873563218	0.1195402299
711	0.3957901584	0.220745302	0.2988505747	0.1195402299
712	0.3955020762	0.220745302	0.2988505747	0.1195402299
713	0.3952276534	0.220745302	0.2988505747	0.1195402299
714	0.3950216932	0.220745302	0.2988505747	0.1195402299
715	0.3947987563	0.2230920452	0.2988505747	0.1183908046
716	0.3944823613	0.2230920452	0.2988505747	0.1183908046
717	0.3942463293	0.2229483671	0.2988505747	0.1183908046
718	0.3940022579	0.2224055829	0.2988505747	0.1183908046
719	0.3937747726	0.2243276774	0.2988505747	0.1195402299
720	0.3932564567	0.2243276774	0.2988505747	0.1195402299
721	0.3929725603	0.223369823	0.2988505747	0.1195402299
722	0.3927124516	0.221837256	0.2988505747	0.1183908046
723	0.3925895534	0.221837256	0.2988505747	0.1183908046
724	0.3923363154	0.221837256	0.2988505747	0.1183908046
725	0.3920039132	0.2206878307	0.2988505747	0.1172413793
726	0.3917843804	0.2205053822	0.2988505747	0.1172413793
727	0.3915030249	0.2205053822	0.2988505747	0.1172413793
728	0.3911930093	0.2214632366	0.2988505747	0.1172413793
729	0.3909725217	0.2214632366	0.2988505747	0.1172413793
730	0.3906722473	0.2204574895	0.2988505747	0.116091954
731	0.3904189086	0.2200367178	0.2988505747	0.1172413793
732	0.3902001003	0.2200367178	0.2988505747	0.1172413793
733	0.3899183522	0.2200367178	0.2988505747	0.1172413793
734	0.3896304046	0.2204335431	0.2988505747	0.1172413793
735	0.389391231	0.2204335431	0.2988505747	0.1172413793
736	0.3890368047	0.2204335431	0.2988505747	0.1172413793
737	0.3887764185	0.2205044953	0.2988505747	0.1172413793
738	0.3884737537	0.2218215451	0.2988505747	0.1172413793
739	0.3881730268	0.2218215451	0.2988505747	0.1172413793
740	0.387881008	0.223315798	0.2988505747	0.1183908046
741	0.3876470478	0.2225878287	0.2873563218	0.1183908046
742	0.3872772976	0.2211621967	0.2873563218	0.1172413793
743	0.3869797146	0.2211621967	0.2873563218	0.1172413793
744	0.3867216509	0.2217369093	0.2873563218	0.1172413793
745	0.3864552946	0.2221200511	0.2873563218	0.1183908046
746	0.3861345794	0.2217369093	0.2873563218	0.1195402299
747	0.3856480244	0.2206969531	0.2873563218	0.1183908046
748	0.38538958	0.2206969531	0.2873563218	0.1183908046
749	0.3849507227	0.2203776683	0.2873563218	0.1183908046
750	0.3846348387	0.2203776683	0.2873563218	0.1183908046
751	0.3844796952	0.2197390987	0.2873563218	0.1183908046
752	0.384241311	0.2208638935	0.2873563218	0.1195402299
753	0.3839313682	0.2214386061	0.2873563218	0.1195402299
754	0.3837585132	0.2215095583	0.2873563218	0.1195402299
755	0.3834886611	0.2216532364	0.2873563218	0.1195402299
756	0.3832803477	0.2216532364	0.2873563218	0.1195402299
757	0.3830420005	0.2216532364	0.2873563218	0.1195402299
758	0.3827763792	0.2216532364	0.2873563218	0.1195402299
759	0.3825541572	0.2228026617	0.2873563218	0.1206896552
760	0.3823382794	0.2234412313	0.2873563218	0.1206896552
761	0.3819368465	0.2225472339	0.2873563218	0.1195402299
762	0.3816380252	0.2231219465	0.2873563218	0.1206896552
763	0.3813339302	0.2206999432	0.2873563218	0.1195402299
764	0.3811294762	0.2206315251	0.2873563218	0.1195402299
765	0.3808146769	0.2206315251	0.2873563218	0.1195402299
766	0.3805661949	0.2225472339	0.2873563218	0.1195402299
767	0.3802879498	0.2231219465	0.2873563218	0.1206896552
768	0.3799912653	0.2225472339	0.2873563218	0.1195402299
769	0.3797046923	0.2225472339	0.2873563218	0.1195402299
770	0.3794786536	0.2225472339	0.2873563218	0.1195402299
771	0.3790882084	0.2231219465	0.2873563218	0.1206896552
772	0.3787402796	0.2218904194	0.275862069	0.1206896552
773	0.3785692635	0.223327201	0.2873563218	0.1206896552
774	0.3784662337	0.2236008737	0.2873563218	0.1206896552
775	0.378264003	0.2234914047	0.2873563218	0.1206896552
776	0.378004223	0.2234914047	0.2873563218	0.1206896552
777	0.3778019657	0.2231082629	0.2873563218	0.1195402299
778	0.377457675	0.2233956192	0.2873563218	0.1206896552
779	0.3771988076	0.2240980458	0.2873563218	0.1218390805
780	0.3768906833	0.2241619027	0.2873563218	0.1218390805
781	0.3765952835	0.2243443512	0.2873563218	0.1218390805
782	0.376202065	0.2261642746	0.2988505747	0.1206896552
783	0.3758888312	0.2264516309	0.2988505747	0.1206896552
784	0.3755787723	0.2254937765	0.2988505747	0.1195402299
785	0.3752793421	0.2260684891	0.2988505747	0.1206896552
786	0.3750328458	0.2261110604	0.2988505747	0.1206896552
787	0.3747213058	0.2240505332	0.2988505747	0.1183908046
788	0.3744323264	0.2240505332	0.2988505747	0.1183908046
789	0.3741762947	0.2240505332	0.2988505747	0.1183908046
790	0.3739469002	0.2241392234	0.2988505747	0.1183908046
791	0.3738176408	0.2241392234	0.2988505747	0.1183908046
792	0.3734745643	0.225439422	0.2988505747	0.1195402299
793	0.3731110738	0.2251520657	0.2988505747	0.1183908046
794	0.3728421609	0.2251520657	0.2988505747	0.1183908046
795	0.3725660688	0.2243857822	0.2988505747	0.1183908046
796	0.3722612651	0.2244389963	0.2988505747	0.1183908046
797	0.3719563385	0.2245276866	0.2988505747	0.1183908046
798	0.371669332	0.2245276866	0.2988505747	0.1183908046
799	0.3714548538	0.22551975	0.2988505747	0.1195402299
800	0.3711765594	0.2260057725	0.2988505747	0.1195402299
801	0.3709081806	0.2260057725	0.2988505747	0.1195402299
802	0.3705686106	0.2273893399	0.2988505747	0.1206896552
803	0.3702998426	0.2262399147	0.2988505747	0.1195402299
804	0.3699393923	0.2260323795	0.2988505747	0.1195402299
805	0.369588295	0.2259046656	0.2988505747	0.1195402299
806	0.3693172272	0.2269742697	0.2988505747	0.1206896552
807	0.3689566541	0.2279321241	0.2988505747	0.1206896552
808	0.3686595796	0.22885805	0.2988505747	0.1218390805
809	0.3683586903	0.2284110513	0.2988505747	0.1206896552
810	0.3681478641	0.2284749083	0.2988505747	0.1206896552
811	0.3679746381	0.2286026222	0.2988505747	0.1206896552
812	0.3677990481	0.2286026222	0.2988505747	0.1206896552
813	0.3675329471	0.2286026222	0.2988505747	0.1206896552
814	0.3672153469	0.2276447678	0.2988505747	0.1206896552
815	0.3668724083	0.2286026222	0.2988505747	0.1206896552
816	0.3667211465	0.2286026222	0.2988505747	0.1206896552
817	0.3664853923	0.2286026222	0.2988505747	0.1206896552
818	0.366166907	0.2288527286	0.2988505747	0.1206896552
819	0.3657423432	0.2289621977	0.2988505747	0.1206896552
820	0.3655036115	0.2293841098	0.2988505747	0.1218390805
821	0.3653403503	0.2293841098	0.2988505747	0.1218390805
822	0.3651049937	0.2294479667	0.2988505747	0.1218390805
823	0.3648756897	0.2294479667	0.2988505747	0.1218390805
824	0.3645450835	0.2294479667	0.2988505747	0.1218390805
825	0.3642509733	0.2294479667	0.2988505747	0.1218390805
826	0.3639850372	0.2276280433	0.2873563218	0.1206896552
827	0.3638432977	0.2282346845	0.2873563218	0.1206896552
828	0.3635313601	0.2282346845	0.2873563218	0.1206896552
829	0.3631707735	0.2282346845	0.2873563218	0.1206896552
830	0.3629704864	0.2282346845	0.2873563218	0.1206896552
831	0.3626850008	0.2279473281	0.2873563218	0.1206896552
832	0.3622627154	0.2277749144	0.2873563218	0.1206896552
833	0.3620025232	0.2277749144	0.2873563218	0.1206896552
834	0.3618916066	0.2277749144	0.2873563218	0.1206896552
835	0.3616841196	0.2277749144	0.2873563218	0.1206896552
836	0.3613913319	0.2282112702	0.2873563218	0.1218390805
837	0.3611721208	0.2294701646	0.2988505747	0.1206896552
838	0.3608541185	0.2300448773	0.2988505747	0.1218390805
839	0.3605590894	0.2300448773	0.2988505747	0.1218390805
840	0.3603628833	0.230428019	0.2988505747	0.1229885057
841	0.3601267307	0.230428019	0.2988505747	0.1229885057
842	0.3598903682	0.230428019	0.2988505747	0.1229885057
843	0.3596202057	0.2304407904	0.2988505747	0.1229885057
844	0.3592438312	0.2305685043	0.2988505747	0.1229885057
845	0.358970811	0.23156893	0.2988505747	0.1252873563
846	0.3587093883	0.23156893	0.2988505747	0.1252873563
847	0.3584800997	0.23156893	0.2988505747	0.1252873563
848	0.3583043324	0.23156893	0.2988505747	0.1252873563
849	0.3581006683	0.23156893	0.2988505747	0.1252873563
850	0.3577569295	0.23156893	0.2988505747	0.1252873563
851	0.35751943	0.2297490067	0.2873563218	0.1252873563
852	0.3572554059	0.2309942174	0.2873563218	0.1264367816
853	0.3570635383	0.2325267844	0.2988505747	0.1264367816
854	0.3568010572	0.2325267844	0.2988505747	0.1264367816
855	0.356557971	0.2325267844	0.2988505747	0.1264367816
856	0.3563841089	0.2325267844	0.2988505747	0.1264367816
857	0.3560092924	0.2322394281	0.2988505747	0.1264367816
858	0.3556121238	0.2325906414	0.2988505747	0.1275862069
859	0.3552989422	0.2326225699	0.2988505747	0.1275862069
860	0.355130649	0.2330025188	0.2988505747	0.1275862069
861	0.3547539668	0.2333785653	0.2988505747	0.1275862069
862	0.354454436	0.2334332999	0.2988505747	0.1275862069
863	0.3541563978	0.2338164416	0.2988505747	0.1275862069
864	0.3536658635	0.2338164416	0.2988505747	0.1275862069
865	0.3533336726	0.2333481573	0.2988505747	0.1275862069
866	0.3531417052	0.232198732	0.2988505747	0.1264367816
867	0.3529838189	0.2321439974	0.2988505747	0.1264367816
868	0.352835969	0.2321439974	0.2988505747	0.1264367816
869	0.3526038704	0.2329634951	0.2873563218	0.1287356322
870	0.3524336501	0.2344002767	0.2988505747	0.1287356322
871	0.3521569764	0.2344550113	0.2988505747	0.1287356322
872	0.351937167	0.2353809372	0.2988505747	0.1287356322
873	0.3517848081	0.2354000943	0.2988505747	0.1287356322
874	0.3516291036	0.2353453597	0.2988505747	0.1287356322
875	0.3514848538	0.2353453597	0.2988505747	0.1287356322
876	0.3512688021	0.2350580034	0.2988505747	0.1275862069
877	0.3510842795	0.2358242869	0.3103448276	0.1264367816
878	0.3508431305	0.2358242869	0.3103448276	0.1264367816
879	0.3506148726	0.2358003406	0.2988505747	0.1275862069
880	0.3504354185	0.233964453	0.2873563218	0.1275862069
881	0.3502821645	0.2358801618	0.2988505747	0.1275862069
882	0.3500485406	0.2358801618	0.2988505747	0.1275862069
883	0.3498442043	0.2347307365	0.2988505747	0.1264367816
884	0.3497040138	0.2356794685	0.2988505747	0.1275862069
885	0.3495353661	0.2350089704	0.2988505747	0.1275862069
886	0.3493975009	0.2350089704	0.2988505747	0.1275862069
887	0.349220996	0.2350089704	0.2988505747	0.1275862069
888	0.349086771	0.2350089704	0.2988505747	0.1275862069
889	0.348918889	0.2352963267	0.2988505747	0.1275862069
890	0.3486779828	0.2345220611	0.2988505747	0.1264367816
891	0.3484683729	0.232526531	0.2873563218	0.1264367816
892	0.3482204028	0.2354719333	0.2988505747	0.1275862069
893	0.3479295284	0.2369406434	0.2988505747	0.1287356322
894	0.347673327	0.2369406434	0.2988505747	0.1287356322
895	0.3474854344	0.2369406434	0.2988505747	0.1287356322
896	0.3472629577	0.2357912181	0.2988505747	0.1275862069
897	0.3469548746	0.2357912181	0.2988505747	0.1275862069
898	0.3465340056	0.235184577	0.2988505747	0.1264367816
899	0.3461530003	0.2368874293	0.2988505747	0.1287356322
900	0.3458797937	0.2370603752	0.2988505747	0.1287356322
901	0.3457003543	0.2370603752	0.2988505747	0.1287356322
902	0.3455136776	0.2370056407	0.2988505747	0.1287356322
903	0.345217872	0.2370603752	0.2988505747	0.1287356322
904	0.3450425753	0.2370603752	0.2988505747	0.1287356322
905	0.3449105665	0.236953947	0.2988505747	0.1287356322
906	0.344713415	0.236953947	0.2988505747	0.1287356322
907	0.3445382498	0.2386872073	0.2988505747	0.1310344828
908	0.3443374496	0.237537782	0.2988505747	0.1298850575
909	0.3440663549	0.237537782	0.2988505747	0.1298850575
910	0.3438122673	0.237537782	0.2988505747	0.1298850575
911	0.343469655	0.2378713586	0.2988505747	0.1298850575
912	0.343227457	0.2378713586	0.2988505747	0.1298850575
913	0.3430507416	0.2378713586	0.2988505747	0.1298850575
914	0.3427602247	0.2379032871	0.2988505747	0.1298850575
915	0.3424711022	0.2346178465	0.2873563218	0.1298850575
916	0.3421979832	0.2346178465	0.2873563218	0.1298850575
917	0.3418717989	0.2333247431	0.2873563218	0.1298850575
918	0.3416717719	0.2344741683	0.2873563218	0.1310344828
919	0.3411962273	0.2353522015	0.2873563218	0.1310344828
920	0.340845271	0.2347136319	0.2873563218	0.1310344828
921	0.3406263693	0.2347136319	0.2873563218	0.1310344828
922	0.340263547	0.2347535425	0.2873563218	0.1310344828
923	0.3400224009	0.2343704008	0.2873563218	0.1310344828
924	0.3398426085	0.2334125464	0.2873563218	0.1310344828
925	0.3395931726	0.2354719333	0.2873563218	0.1310344828
926	0.3393643159	0.2354719333	0.2873563218	0.1310344828
927	0.3391655085	0.2354719333	0.2873563218	0.1310344828
928	0.3388831997	0.235523247	0.2873563218	0.1310344828
929	0.3386501933	0.2354719333	0.2873563218	0.1310344828
930	0.3383663364	0.235523247	0.2873563218	0.1310344828
931	0.3381823436	0.235523247	0.2873563218	0.1310344828
932	0.3380182297	0.235523247	0.2873563218	0.1310344828
933	0.3377468093	0.2356030682	0.2873563218	0.1310344828
934	0.3375157496	0.235775482	0.2873563218	0.1310344828
935	0.3372938421	0.235775482	0.2873563218	0.1310344828
936	0.3371184881	0.2370013075	0.2873563218	0.132183908
937	0.3369236507	0.2364094904	0.2873563218	0.132183908
938	0.3366983846	0.2362817764	0.2873563218	0.132183908
939	0.3366085687	0.2362817764	0.2873563218	0.132183908
940	0.3365180949	0.2352691875	0.2873563218	0.1310344828
941	0.3363237877	0.2364744876	0.2873563218	0.132183908
942	0.3360526293	0.2369306088	0.2873563218	0.132183908
