iter	Passed	Remaining
1373	4932	2247
1374	4936	2243
1375	4939	2240
1376	4943	2236
1377	4946	2232
1378	4950	2229
1379	4954	2225
1380	4958	2222
1381	4961	2218
1382	4965	2215
1383	4968	2211
1384	4972	2207
1385	4975	2204
1386	4978	2200
1387	4982	2196
1388	4985	2193
1389	4989	2189
1390	4992	2185
1391	4996	2182
1392	5000	2178
1393	5003	2175
1394	5007	2171
1395	5010	2167
1396	5014	2164
1397	5017	2160
1398	5021	2157
1399	5024	2153
1400	5028	2149
1401	5031	2146
1402	5035	2142
1403	5038	2138
1404	5042	2135
1405	5045	2131
1406	5048	2127
1407	5052	2124
1408	5055	2120
1409	5059	2116
1410	5062	2113
1411	5065	2109
1412	5069	2106
1413	5072	2102
1414	5076	2098
1415	5080	2095
1416	5083	2091
1417	5087	2088
1418	5090	2084
1419	5094	2080
1420	5097	2077
1421	5101	2073
1422	5104	2069
1423	5108	2066
1424	5112	2062
1425	5115	2059
1426	5118	2055
1427	5122	2051
1428	5125	2048
1429	5129	2044
1430	5133	2041
1431	5136	2037
1432	5140	2034
1433	5143	2030
1434	5147	2026
1435	5150	2023
1436	5154	2019
1437	5157	2015
1438	5161	2012
1439	5164	2008
1440	5167	2004
1441	5171	2001
1442	5174	1997
1443	5178	1993
1444	5181	1990
1445	5185	1986
1446	5188	1982
1447	5192	1979
1448	5195	1975
1449	5199	1972
1450	5202	1968
1451	5206	1964
1452	5210	1961
1453	5213	1957
1454	5217	1954
1455	5220	1950
1456	5224	1946
1457	5226	1942
1458	5230	1939
1459	5233	1935
1460	5237	1932
1461	5240	1928
1462	5244	1924
1463	5247	1921
1464	5251	1917
1465	5255	1914
1466	5258	1910
1467	5261	1906
1468	5265	1903
1469	5269	1899
1470	5272	1896
1471	5275	1892
1472	5279	1888
1473	5282	1885
1474	5286	1881
1475	5290	1878
1476	5293	1874
1477	5297	1870
1478	5300	1867
1479	5304	1863
1480	5308	1860
1481	5311	1856
1482	5313	1852
1483	5317	1848
1484	5320	1845
1485	5323	1841
1486	5326	1837
1487	5330	1834
1488	5333	1830
1489	5337	1826
1490	5340	1823
1491	5344	1819
1492	5348	1816
1493	5351	1812
1494	5355	1809
1495	5358	1805
1496	5362	1801
1497	5365	1798
1498	5369	1794
1499	5372	1790
1500	5376	1787
1501	5379	1783
1502	5383	1780
1503	5387	1776
1504	5390	1772
1505	5394	1769
1506	5397	1765
1507	5401	1762
1508	5404	1758
1509	5408	1755
1510	5411	1751
1511	5415	1747
1512	5418	1744
1513	5422	1740
1514	5425	1736
1515	5428	1732
1516	5431	1729
1517	5435	1725
1518	5438	1722
1519	5442	1718
1520	5446	1715
1521	5449	1711
1522	5453	1707
1523	5456	1704
1524	5460	1700
1525	5463	1697
1526	5468	1693
1527	5471	1690
1528	5475	1686
1529	5479	1683
1530	5483	1679
1531	5487	1676
1532	5490	1672
1533	5493	1668
1534	5497	1665
1535	5500	1661
1536	5504	1658
1537	5508	1654
1538	5511	1650
1539	5514	1647
1540	5518	1643
1541	5521	1639
1542	5525	1636
1543	5528	1632
1544	5532	1629
1545	5535	1625
1546	5539	1622
1547	5542	1618
1548	5546	1614
1549	5550	1611
1550	5553	1607
1551	5556	1603
1552	5560	1600
1553	5563	1596
1554	5567	1593
1555	5570	1589
1556	5574	1586
1557	5578	1582
1558	5581	1578
1559	5585	1575
1560	5588	1571
1561	5592	1568
1562	5595	1564
1563	5599	1561
1564	5602	1557
1565	5606	1553
1566	5610	1550
1567	5613	1546
1568	5617	1543
1569	5620	1539
1570	5624	1535
1571	5627	1532
1572	5631	1528
1573	5635	1525
1574	5639	1521
1575	5642	1518
1576	5646	1514
1577	5650	1511
1578	5654	1507
1579	5658	1504
1580	5661	1500
1581	5665	1496
1582	5668	1493
1583	5672	1489
1584	5675	1485
1585	5678	1482
1586	5682	1478
1587	5685	1475
1588	5689	1471
1589	5693	1468
1590	5697	1464
1591	5701	1461
1592	5705	1457
1593	5709	1454
1594	5712	1450
1595	5716	1447
1596	5720	1443
1597	5723	1439
1598	5727	1436
1599	5730	1432
1600	5734	1429
1601	5737	1425
1602	5741	1421
1603	5745	1418
1604	5748	1414
1605	5752	1411
1606	5755	1407
1607	5759	1404
1608	5763	1400
1609	5766	1396
1610	5771	1393
1611	5774	1389
1612	5778	1386
1613	5781	1382
1614	5785	1379
1615	5788	1375
1616	5792	1371
1617	5795	1368
1618	5799	1364
1619	5802	1361
1620	5806	1357
1621	5809	1353
1622	5813	1350
1623	5816	1346
1624	5820	1343
1625	5823	1339
1626	5827	1335
1627	5830	1332
1628	5834	1328
1629	5853	1328
1630	5857	1325
1631	5861	1321
1632	5865	1318
1633	5869	1314
1634	5872	1311
1635	5876	1307
1636	5879	1303
1637	5883	1300
1638	5886	1296
1639	5890	1293
1640	5893	1289
1641	5896	1285
1642	5900	1282
1643	5904	1278
1644	5907	1274
1645	5911	1271
