iter	Passed	Remaining
688	2485	4728
689	2488	4724
690	2491	4720
691	2495	4717
692	2499	4714
693	2502	4709
694	2506	4706
695	2509	4702
696	2513	4698
697	2516	4694
698	2520	4690
699	2523	4686
700	2526	4682
701	2530	4678
702	2533	4674
703	2537	4670
704	2540	4666
705	2543	4662
706	2547	4658
707	2551	4655
708	2554	4651
709	2558	4647
710	2561	4644
711	2565	4640
712	2568	4636
713	2572	4632
714	2576	4629
715	2579	4625
716	2583	4622
717	2586	4618
718	2590	4614
719	2593	4610
720	2597	4606
721	2600	4603
722	2604	4599
723	2608	4596
724	2611	4592
725	2614	4588
726	2618	4585
727	2622	4581
728	2625	4577
729	2628	4573
730	2632	4570
731	2636	4566
732	2639	4563
733	2643	4559
734	2646	4555
735	2650	4551
736	2653	4548
737	2657	4543
738	2660	4540
739	2664	4536
740	2667	4532
741	2671	4529
742	2675	4525
743	2678	4521
744	2682	4518
745	2685	4514
746	2689	4510
747	2693	4507
748	2696	4503
749	2700	4500
750	2703	4496
751	2706	4492
752	2710	4488
753	2713	4484
754	2717	4481
755	2721	4477
756	2724	4473
757	2728	4470
758	2731	4466
759	2735	4463
760	2738	4459
761	2742	4455
762	2745	4451
763	2749	4448
764	2752	4444
765	2756	4440
766	2760	4437
767	2763	4433
768	2767	4429
769	2770	4425
770	2774	4422
771	2777	4418
772	2781	4415
773	2784	4411
774	2788	4407
775	2791	4403
776	2795	4400
777	2799	4396
778	2802	4392
779	2806	4389
780	2809	4385
781	2813	4381
782	2816	4378
783	2820	4374
784	2824	4371
785	2827	4367
786	2830	4363
787	2834	4359
788	2838	4356
789	2841	4351
790	2845	4348
791	2848	4344
792	2852	4341
793	2855	4337
794	2859	4333
795	2862	4329
796	2873	4337
797	2877	4334
798	2880	4329
799	2884	4326
800	2887	4322
801	2890	4318
802	2894	4314
803	2898	4311
804	2901	4307
805	2905	4303
806	2908	4300
807	2912	4296
808	2916	4293
809	2919	4289
810	2923	4285
811	2926	4281
812	2930	4278
813	2933	4274
814	2937	4270
815	2940	4267
816	2944	4263
817	2948	4260
818	2951	4256
819	2954	4252
820	2958	4248
821	2961	4244
822	2965	4240
823	2968	4237
824	2972	4233
825	2976	4230
826	2979	4226
827	2984	4224
828	2987	4220
829	2991	4217
830	2995	4213
831	2998	4209
832	3002	4205
833	3006	4202
834	3009	4199
835	3013	4195
836	3016	4191
837	3020	4187
838	3023	4183
839	3026	4179
840	3030	4176
841	3033	4172
842	3037	4168
843	3041	4165
844	3044	4161
845	3048	4158
846	3051	4154
847	3055	4150
848	3058	4146
849	3062	4143
850	3066	4139
851	3069	4135
852	3073	4132
853	3076	4128
854	3080	4124
855	3083	4120
856	3087	4117
857	3090	4113
858	3094	4109
859	3097	4106
860	3101	4102
861	3104	4098
862	3108	4095
863	3111	4091
864	3115	4087
865	3118	4084
866	3122	4080
867	3126	4076
868	3129	4072
869	3132	4069
870	3136	4065
871	3140	4062
872	3144	4059
873	3147	4055
874	3151	4051
875	3154	4047
876	3158	4043
877	3161	4040
878	3164	4036
879	3168	4032
880	3171	4028
881	3174	4024
882	3178	4020
883	3181	4016
884	3184	4012
885	3188	4009
886	3192	4005
887	3195	4001
888	3199	3998
889	3203	3994
890	3206	3990
891	3210	3987
892	3213	3983
893	3216	3979
894	3220	3976
895	3224	3972
896	3227	3968
897	3231	3965
898	3234	3961
899	3238	3957
900	3241	3954
901	3245	3950
902	3248	3946
903	3252	3943
904	3255	3939
905	3259	3935
906	3263	3932
907	3266	3928
908	3270	3925
909	3273	3921
910	3277	3917
911	3280	3914
912	3284	3910
913	3287	3906
914	3291	3902
915	3294	3899
916	3298	3895
917	3301	3891
918	3305	3888
919	3309	3884
920	3312	3880
921	3315	3876
922	3319	3873
923	3323	3869
924	3326	3865
925	3329	3862
926	3333	3858
927	3337	3854
928	3340	3851
929	3344	3847
930	3347	3844
931	3351	3840
932	3354	3836
933	3358	3832
934	3362	3829
935	3365	3825
936	3369	3822
937	3372	3818
938	3376	3814
939	3379	3811
940	3383	3807
941	3386	3803
942	3390	3800
943	3393	3796
944	3397	3792
945	3400	3789
946	3404	3785
947	3407	3781
948	3411	3778
949	3415	3774
950	3418	3771
951	3422	3767
952	3426	3764
953	3429	3760
954	3432	3756
955	3436	3752
956	3439	3748
957	3442	3744
958	3446	3740
959	3449	3736
960	3452	3732
961	3456	3729
962	3460	3725
963	3463	3721
964	3467	3718
965	3470	3714
966	3473	3710
967	3476	3706
968	3480	3702
969	3483	3698
970	3487	3695
971	3490	3691
972	3493	3687
973	3497	3684
974	3500	3680
975	3504	3676
976	3508	3673
977	3511	3669
978	3515	3666
979	3518	3662
980	3522	3658
981	3525	3655
982	3529	3651
983	3532	3647
984	3536	3644
985	3539	3640
986	3543	3637
987	3547	3633
988	3550	3629
989	3554	3625
990	3557	3622
991	3561	3619
992	3565	3615
993	3568	3611
994	3572	3607
995	3575	3604
996	3579	3600
997	3582	3596
998	3586	3593
999	3589	3589
1000	3593	3586
1001	3596	3582
1002	3600	3578
1003	3603	3574
1004	3607	3571
1005	3610	3567
1006	3614	3564
1007	3618	3560
1008	3621	3557
1009	3624	3553
1010	3628	3549
1011	3632	3546
1012	3635	3542
1013	3639	3538
1014	3642	3535
1015	3646	3531
1016	3649	3527
1017	3653	3524
1018	3656	3520
1019	3660	3516
