iter	MAP:top=10	PrecisionAt:top=1	PrecisionAt:top=10
1213	0.5010842	0.5747126437	0.1770114943
1214	0.5010842	0.5747126437	0.1770114943
1215	0.5010796388	0.5747126437	0.1770114943
1216	0.5010796388	0.5747126437	0.1770114943
1217	0.5010796388	0.5747126437	0.1770114943
1218	0.5010796388	0.5747126437	0.1770114943
1219	0.5010796388	0.5747126437	0.1770114943
1220	0.5010796388	0.5747126437	0.1770114943
1221	0.5011754242	0.5747126437	0.1770114943
1222	0.5011754242	0.5747126437	0.1770114943
1223	0.5010796388	0.5747126437	0.1770114943
1224	0.5012328955	0.5747126437	0.1770114943
1225	0.5012328955	0.5747126437	0.1770114943
1226	0.5012328955	0.5747126437	0.1770114943
1227	0.5016160372	0.5747126437	0.1770114943
1228	0.5013606094	0.5747126437	0.1770114943
1229	0.5013606094	0.5747126437	0.1770114943
1230	0.5013606094	0.5747126437	0.1770114943
1231	0.4958871556	0.5632183908	0.1770114943
1232	0.5016342821	0.5747126437	0.1770114943
1233	0.4958871556	0.5632183908	0.1770114943
1234	0.4958871556	0.5632183908	0.1770114943
1235	0.4956134829	0.5632183908	0.1770114943
1236	0.4956134829	0.5632183908	0.1770114943
1237	0.495843368	0.5632183908	0.1770114943
1238	0.5015904944	0.5747126437	0.1770114943
1239	0.5015904944	0.5747126437	0.1770114943
1240	0.5018641671	0.5747126437	0.1770114943
1241	0.5018641671	0.5747126437	0.1770114943
1242	0.5022473089	0.5747126437	0.1770114943
1243	0.5022473089	0.5747126437	0.1770114943
1244	0.5024480022	0.5747126437	0.1770114943
1245	0.5024480022	0.5747126437	0.1770114943
1246	0.5026304506	0.5747126437	0.1770114943
1247	0.5024480022	0.5747126437	0.1770114943
1248	0.5024480022	0.5747126437	0.1770114943
1249	0.5020648604	0.5747126437	0.1770114943
1250	0.5020648604	0.5747126437	0.1770114943
1251	0.5022473089	0.5747126437	0.1770114943
1252	0.5022473089	0.5747126437	0.1770114943
1253	0.5022473089	0.5747126437	0.1770114943
1254	0.5029656997	0.5747126437	0.1770114943
1255	0.5029656997	0.5747126437	0.1770114943
1256	0.5022473089	0.5747126437	0.1770114943
1257	0.5022473089	0.5747126437	0.1770114943
1258	0.5022473089	0.5747126437	0.1770114943
1259	0.5022473089	0.5747126437	0.1770114943
1260	0.5022473089	0.5747126437	0.1770114943
1261	0.5024069513	0.5747126437	0.1770114943
1262	0.5024069513	0.5747126437	0.1770114943
1263	0.5024069513	0.5747126437	0.1770114943
1264	0.5024069513	0.5747126437	0.1770114943
1265	0.5024069513	0.5747126437	0.1770114943
1266	0.5031253421	0.5747126437	0.1770114943
1267	0.5031253421	0.5747126437	0.1770114943
1268	0.5031253421	0.5747126437	0.1770114943
1269	0.5035084839	0.5747126437	0.1770114943
1270	0.5040831965	0.5747126437	0.1770114943
1271	0.5035084839	0.5747126437	0.1770114943
1272	0.5035084839	0.5747126437	0.1770114943
1273	0.5035084839	0.5747126437	0.1770114943
1274	0.5040831965	0.5747126437	0.1770114943
1275	0.5040831965	0.5747126437	0.1770114943
1276	0.5035084839	0.5747126437	0.1770114943
1277	0.5035084839	0.5747126437	0.1770114943
1278	0.5035084839	0.5747126437	0.1770114943
1279	0.5035084839	0.5747126437	0.1770114943
1280	0.5035084839	0.5747126437	0.1770114943
1281	0.5035084839	0.5747126437	0.1770114943
1282	0.5031253421	0.5747126437	0.1770114943
1283	0.5035084839	0.5747126437	0.1770114943
1284	0.5035084839	0.5747126437	0.1770114943
1285	0.5035084839	0.5747126437	0.1770114943
1286	0.503727422	0.5747126437	0.1770114943
1287	0.503727422	0.5747126437	0.1770114943
1288	0.503727422	0.5747126437	0.1770114943
1289	0.503727422	0.5747126437	0.1770114943
1290	0.5036133917	0.5747126437	0.1770114943
1291	0.5043021346	0.5747126437	0.1770114943
1292	0.5043021346	0.5747126437	0.1770114943
1293	0.5043021346	0.5747126437	0.1770114943
1294	0.5043021346	0.5747126437	0.1770114943
1295	0.5047126437	0.5747126437	0.1770114943
1296	0.5047126437	0.5747126437	0.1770114943
1297	0.5047126437	0.5747126437	0.1770114943
1298	0.5047126437	0.5747126437	0.1770114943
1299	0.505862069	0.5747126437	0.1781609195
1300	0.505862069	0.5747126437	0.1781609195
1301	0.5060673235	0.5747126437	0.1781609195
1302	0.5060673235	0.5747126437	0.1781609195
1303	0.5060673235	0.5747126437	0.1781609195
1304	0.5060673235	0.5747126437	0.1781609195
1305	0.5062315271	0.5747126437	0.1781609195
1306	0.5062315271	0.5747126437	0.1781609195
1307	0.5062315271	0.5747126437	0.1781609195
1308	0.5063113483	0.5747126437	0.1781609195
1309	0.5063113483	0.5747126437	0.1781609195
1310	0.5065576537	0.5747126437	0.1781609195
1311	0.5065576537	0.5747126437	0.1781609195
1312	0.5082977559	0.5747126437	0.1793103448
1313	0.5082977559	0.5747126437	0.1793103448
1314	0.5082977559	0.5747126437	0.1793103448
1315	0.5082977559	0.5747126437	0.1793103448
1316	0.5084254698	0.5747126437	0.1793103448
1317	0.5083844189	0.5747126437	0.1793103448
1318	0.5084756431	0.5747126437	0.1793103448
1319	0.5083160007	0.5747126437	0.1793103448
1320	0.5083160007	0.5747126437	0.1793103448
1321	0.5083958219	0.5747126437	0.1793103448
1322	0.5083958219	0.5747126437	0.1793103448
1323	0.508268108	0.5747126437	0.1793103448
1324	0.508268108	0.5747126437	0.1793103448
1325	0.508268108	0.5747126437	0.1793103448
1326	0.5083479292	0.5747126437	0.1793103448
1327	0.5079374202	0.5747126437	0.1793103448
1328	0.5079374202	0.5747126437	0.1793103448
1329	0.5078461959	0.5747126437	0.1793103448
1330	0.508256705	0.5747126437	0.1793103448
1331	0.508256705	0.5747126437	0.1793103448
1332	0.508256705	0.5747126437	0.1793103448
1333	0.508256705	0.5747126437	0.1793103448
1334	0.508256705	0.5747126437	0.1793103448
1335	0.508256705	0.5747126437	0.1793103448
1336	0.5081768838	0.5747126437	0.1793103448
1337	0.5081768838	0.5747126437	0.1793103448
1338	0.5076021711	0.5747126437	0.1793103448
1339	0.5076021711	0.5747126437	0.1793103448
1340	0.5079214559	0.5747126437	0.1793103448
1341	0.5085144134	0.5747126437	0.1793103448
1342	0.5085144134	0.5747126437	0.1793103448
1343	0.5085144134	0.5747126437	0.1793103448
1344	0.5091689473	0.5747126437	0.1793103448
1345	0.5087219485	0.5747126437	0.1793103448
1346	0.5087219485	0.5747126437	0.1793103448
1347	0.5087219485	0.5747126437	0.1793103448
1348	0.5085942346	0.5747126437	0.1793103448
1349	0.5087219485	0.5747126437	0.1793103448
1350	0.5082110929	0.5747126437	0.1793103448
1351	0.5085686918	0.5747126437	0.1793103448
1352	0.5089518336	0.5747126437	0.1793103448
1353	0.5095265463	0.5747126437	0.1793103448
1354	0.5103475643	0.5747126437	0.1804597701
1355	0.5104648526	0.5747126437	0.1804597701
1356	0.5103371387	0.5747126437	0.1804597701
1357	0.5101729351	0.5747126437	0.1804597701
1358	0.5101729351	0.5747126437	0.1804597701
1359	0.5111171058	0.5747126437	0.1804597701
1360	0.5109529022	0.5747126437	0.1804597701
1361	0.510861678	0.5747126437	0.1804597701
1362	0.5118468997	0.5747126437	0.1816091954
1363	0.5109893919	0.5747126437	0.1804597701
1364	0.5109893919	0.5747126437	0.1804597701
1365	0.5109893919	0.5747126437	0.1804597701
1366	0.5109893919	0.5747126437	0.1804597701
1367	0.5109893919	0.5747126437	0.1804597701
1368	0.5109893919	0.5747126437	0.1804597701
1369	0.5104146793	0.5747126437	0.1804597701
1370	0.5109893919	0.5747126437	0.1804597701
1371	0.5109638491	0.5747126437	0.1804597701
1372	0.5109638491	0.5747126437	0.1804597701
1373	0.5123687023	0.5747126437	0.1816091954
1374	0.5114108479	0.5747126437	0.1816091954
1375	0.5114108479	0.5747126437	0.1816091954
1376	0.5114108479	0.5747126437	0.1816091954
1377	0.5112922564	0.5747126437	0.1816091954
1378	0.511866969	0.5747126437	0.1816091954
1379	0.5125985873	0.5747126437	0.1816091954
1380	0.5125985873	0.5747126437	0.1816091954
1381	0.5124708734	0.5747126437	0.1816091954
1382	0.5124708734	0.5747126437	0.1816091954
1383	0.5120877316	0.5747126437	0.1804597701
1384	0.5120877316	0.5747126437	0.1804597701
1385	0.5120877316	0.5747126437	0.1804597701
1386	0.5120877316	0.5747126437	0.1804597701
1387	0.5120877316	0.5747126437	0.1804597701
1388	0.5120877316	0.5747126437	0.1804597701
1389	0.5120877316	0.5747126437	0.1804597701
1390	0.5120877316	0.5747126437	0.1804597701
1391	0.5124708734	0.5747126437	0.1804597701
1392	0.5124708734	0.5747126437	0.1804597701
1393	0.5124708734	0.5747126437	0.1804597701
1394	0.5136202987	0.5747126437	0.1816091954
1395	0.5143099539	0.5747126437	0.1827586207
1396	0.5147824954	0.5747126437	0.1827586207
1397	0.5149102093	0.5747126437	0.1827586207
1398	0.5149102093	0.5747126437	0.1827586207
1399	0.5149102093	0.5747126437	0.1827586207
1400	0.5149102093	0.5747126437	0.1827586207
1401	0.5149102093	0.5747126437	0.1827586207
1402	0.5147049548	0.5747126437	0.1827586207
1403	0.5147049548	0.5747126437	0.1827586207
1404	0.5149102093	0.5747126437	0.1827586207
1405	0.5150379232	0.5747126437	0.1827586207
1406	0.5150379232	0.5747126437	0.1827586207
1407	0.5150379232	0.5747126437	0.1827586207
1408	0.5146930956	0.5747126437	0.1827586207
1409	0.5146930956	0.5747126437	0.1827586207
1410	0.5146930956	0.5747126437	0.1827586207
1411	0.51565095	0.5747126437	0.1827586207
1412	0.5159957776	0.5747126437	0.1827586207
1413	0.5159159564	0.5747126437	0.1827586207
1414	0.5159159564	0.5747126437	0.1827586207
1415	0.5159159564	0.5747126437	0.1827586207
1416	0.5159159564	0.5747126437	0.1827586207
1417	0.5159159564	0.5747126437	0.1827586207
1418	0.5159159564	0.5747126437	0.1827586207
1419	0.5159159564	0.5747126437	0.1827586207
1420	0.5159159564	0.5747126437	0.1827586207
1421	0.5168354967	0.5747126437	0.183908046
1422	0.5168354967	0.5747126437	0.183908046
1423	0.5168354967	0.5747126437	0.183908046
1424	0.5169153179	0.5747126437	0.183908046
1425	0.5169153179	0.5747126437	0.183908046
1426	0.5169153179	0.5747126437	0.183908046
1427	0.5168354967	0.5747126437	0.183908046
1428	0.5168354967	0.5747126437	0.183908046
1429	0.5169153179	0.5747126437	0.183908046
1430	0.5160942998	0.5747126437	0.1827586207
1431	0.5171205724	0.5747126437	0.183908046
1432	0.5171205724	0.5747126437	0.183908046
1433	0.5174958949	0.5747126437	0.183908046
1434	0.5174958949	0.5747126437	0.183908046
1435	0.5174958949	0.5747126437	0.183908046
1436	0.5174958949	0.5747126437	0.183908046
1437	0.5174958949	0.5747126437	0.183908046
1438	0.5164965335	0.5747126437	0.1827586207
1439	0.5164965335	0.5747126437	0.1827586207
1440	0.5174160737	0.5747126437	0.183908046
1441	0.5174958949	0.5747126437	0.183908046
1442	0.5174958949	0.5747126437	0.183908046
1443	0.5174958949	0.5747126437	0.183908046
1444	0.5174958949	0.5747126437	0.183908046
1445	0.5172906404	0.5747126437	0.183908046
1446	0.5172906404	0.5747126437	0.183908046
1447	0.5174183543	0.5747126437	0.183908046
1448	0.5174183543	0.5747126437	0.183908046
1449	0.5172108192	0.5747126437	0.183908046
1450	0.5172108192	0.5747126437	0.183908046
1451	0.5172108192	0.5747126437	0.183908046
1452	0.5172108192	0.5747126437	0.183908046
1453	0.5169632106	0.5747126437	0.183908046
1454	0.5169632106	0.5747126437	0.183908046
1455	0.5169632106	0.5747126437	0.183908046
1456	0.5173385331	0.5747126437	0.183908046
1457	0.5173385331	0.5747126437	0.183908046
1458	0.5173385331	0.5747126437	0.183908046
1459	0.5174407043	0.5747126437	0.183908046
1460	0.5174407043	0.5747126437	0.183908046
1461	0.5174407043	0.5747126437	0.183908046
1462	0.5174407043	0.5747126437	0.183908046
1463	0.5187497719	0.5747126437	0.1850574713
1464	0.5182548805	0.5747126437	0.183908046
1465	0.519021164	0.5747126437	0.1850574713
1466	0.5192264185	0.5747126437	0.1850574713
1467	0.519021164	0.5747126437	0.1850574713
1468	0.519021164	0.5747126437	0.1850574713
1469	0.519021164	0.5747126437	0.1850574713
1470	0.519021164	0.5747126437	0.1850574713
1471	0.5200246305	0.5747126437	0.1850574713
1472	0.5200246305	0.5747126437	0.1850574713
1473	0.5200246305	0.5747126437	0.1850574713
1474	0.5200246305	0.5747126437	0.1850574713
1475	0.5205993432	0.5747126437	0.1850574713
1476	0.5203940887	0.5747126437	0.1850574713
1477	0.5199790184	0.5747126437	0.1850574713
1478	0.5188295931	0.5747126437	0.183908046
1479	0.5194043058	0.5747126437	0.183908046
1480	0.5205537311	0.5747126437	0.1850574713
1481	0.5199790184	0.5747126437	0.1850574713
1482	0.5199790184	0.5747126437	0.1850574713
1483	0.5207589856	0.5747126437	0.1850574713
1484	0.5203484766	0.5747126437	0.1850574713
1485	0.5191990513	0.5747126437	0.183908046
1486	0.5203484766	0.5747126437	0.1850574713
1487	0.5214979018	0.5862068966	0.1850574713
1488	0.5221547163	0.5862068966	0.1850574713
1489	0.5227294289	0.5862068966	0.1850574713
1490	0.5233041416	0.5862068966	0.1850574713
1491	0.5233041416	0.5862068966	0.1850574713
1492	0.5233041416	0.5862068966	0.1850574713
1493	0.5233041416	0.5862068966	0.1850574713
1494	0.5238788542	0.5862068966	0.1862068966
1495	0.5234957125	0.5862068966	0.1862068966
1496	0.5234957125	0.5862068966	0.1862068966
1497	0.5223462872	0.5862068966	0.1850574713
1498	0.5234957125	0.5862068966	0.1862068966
1499	0.5238788542	0.5862068966	0.1862068966
1500	0.5238788542	0.5862068966	0.1862068966
1501	0.5227294289	0.5862068966	0.1850574713
1502	0.5227294289	0.5862068966	0.1850574713
1503	0.5225697865	0.5862068966	0.1850574713
1504	0.5225697865	0.5862068966	0.1850574713
1505	0.5225697865	0.5862068966	0.1850574713
1506	0.5225697865	0.5862068966	0.1850574713
1507	0.5225697865	0.5862068966	0.1850574713
1508	0.5228890713	0.5862068966	0.1850574713
1509	0.5228890713	0.5862068966	0.1850574713
1510	0.5228890713	0.5862068966	0.1850574713
1511	0.5228890713	0.5862068966	0.1850574713
1512	0.5238469257	0.5862068966	0.1850574713
1513	0.5244216384	0.5862068966	0.1850574713
1514	0.523463784	0.5862068966	0.1850574713
1515	0.523463784	0.5862068966	0.1850574713
1516	0.5237192118	0.5862068966	0.1850574713
1517	0.5237958402	0.5862068966	0.1850574713
1518	0.5237958402	0.5862068966	0.1850574713
1519	0.5226815362	0.5862068966	0.1850574713
1520	0.5236393906	0.5862068966	0.1850574713
1521	0.5237671045	0.5862068966	0.1850574713
1522	0.5237671045	0.5862068966	0.1850574713
1523	0.5237671045	0.5862068966	0.1850574713
1524	0.5236649334	0.5862068966	0.1850574713
1525	0.524239646	0.5862068966	0.1850574713
1526	0.5243194673	0.5862068966	0.1850574713
1527	0.5236649334	0.5862068966	0.1850574713
1528	0.524239646	0.5862068966	0.1850574713
1529	0.524239646	0.5862068966	0.1850574713
1530	0.524239646	0.5862068966	0.1850574713
1531	0.524239646	0.5862068966	0.1850574713
1532	0.5243992885	0.5862068966	0.1850574713
1533	0.5243992885	0.5862068966	0.1850574713
1534	0.5238245758	0.5862068966	0.1850574713
1535	0.5238245758	0.5862068966	0.1850574713
1536	0.5238245758	0.5862068966	0.1850574713
1537	0.5243992885	0.5862068966	0.1850574713
1538	0.524604543	0.5862068966	0.1850574713
1539	0.524604543	0.5862068966	0.1850574713
1540	0.524604543	0.5862068966	0.1850574713
1541	0.524604543	0.5862068966	0.1850574713
1542	0.5240298303	0.5862068966	0.1850574713
1543	0.5240298303	0.5862068966	0.1850574713
1544	0.5240298303	0.5862068966	0.1850574713
1545	0.5240298303	0.5862068966	0.1850574713
1546	0.5252321657	0.5862068966	0.1850574713
1547	0.5251299945	0.5862068966	0.1850574713
1548	0.5254036672	0.5862068966	0.1850574713
1549	0.5254036672	0.5862068966	0.1850574713
1550	0.5252321657	0.5862068966	0.1850574713
1551	0.5252321657	0.5862068966	0.1850574713
1552	0.5252321657	0.5862068966	0.1850574713
1553	0.5255058384	0.5862068966	0.1850574713
1554	0.5256335523	0.5862068966	0.1850574713
1555	0.5256335523	0.5862068966	0.1850574713
1556	0.5256335523	0.5862068966	0.1850574713
1557	0.5256335523	0.5862068966	0.1850574713
1558	0.5253598796	0.5862068966	0.1850574713
1559	0.5253598796	0.5862068966	0.1850574713
1560	0.5253598796	0.5862068966	0.1850574713
1561	0.5253598796	0.5862068966	0.1850574713
1562	0.5253598796	0.5862068966	0.1850574713
1563	0.5254397008	0.5862068966	0.1850574713
1564	0.5257133735	0.5862068966	0.1850574713
1565	0.5257133735	0.5862068966	0.1850574713
1566	0.5260965152	0.5862068966	0.1850574713
1567	0.5260965152	0.5862068966	0.1850574713
1568	0.5260965152	0.5862068966	0.1850574713
1569	0.5260965152	0.5862068966	0.1850574713
1570	0.5254397008	0.5862068966	0.1850574713
1571	0.5251331874	0.5862068966	0.1850574713
1572	0.5254397008	0.5862068966	0.1850574713
1573	0.5257133735	0.5862068966	0.1850574713
1574	0.5257133735	0.5862068966	0.1850574713
1575	0.5260965152	0.5862068966	0.1850574713
1576	0.5272459405	0.5862068966	0.1862068966
1577	0.527902755	0.5862068966	0.1873563218
1578	0.527902755	0.5862068966	0.1873563218
1579	0.5285595694	0.5862068966	0.1873563218
1580	0.5285595694	0.5862068966	0.1873563218
1581	0.528399927	0.5862068966	0.1873563218
1582	0.5291662105	0.5862068966	0.1885057471
1583	0.5294284802	0.5862068966	0.1885057471
1584	0.5295051086	0.5862068966	0.1885057471
1585	0.5294024813	0.5862068966	0.1885057471
1586	0.5293454662	0.5862068966	0.1885057471
1587	0.5296519796	0.5862068966	0.1885057471
1588	0.5296519796	0.5862068966	0.1885057471
1589	0.5298435504	0.5862068966	0.1885057471
1590	0.5299201788	0.5862068966	0.1885057471
1591	0.5299201788	0.5862068966	0.1885057471
1592	0.5299201788	0.5862068966	0.1885057471
1593	0.5299201788	0.5862068966	0.1885057471
1594	0.5300798212	0.5862068966	0.1885057471
1595	0.5300798212	0.5862068966	0.1885057471
1596	0.5300798212	0.5862068966	0.1885057471
1597	0.5300159642	0.5862068966	0.1885057471
1598	0.5300798212	0.5862068966	0.1885057471
1599	0.5300798212	0.5862068966	0.1885057471
1600	0.5302394636	0.5862068966	0.1885057471
1601	0.5302394636	0.5862068966	0.1885057471
1602	0.5302394636	0.5862068966	0.1885057471
1603	0.5302850757	0.5862068966	0.1885057471
1604	0.5302850757	0.5862068966	0.1885057471
1605	0.5302850757	0.5862068966	0.1885057471
1606	0.5304127896	0.5862068966	0.1885057471
1607	0.5304127896	0.5862068966	0.1885057471
1608	0.5304127896	0.5862068966	0.1885057471
1609	0.5304127896	0.5862068966	0.1885057471
1610	0.5304127896	0.5862068966	0.1885057471
1611	0.530572432	0.5862068966	0.1885057471
1612	0.5315749863	0.5862068966	0.1885057471
1613	0.5314723591	0.5862068966	0.1885057471
1614	0.5310892173	0.5862068966	0.1885057471
1615	0.5310892173	0.5862068966	0.1885057471
1616	0.5316320015	0.5862068966	0.1885057471
1617	0.5316320015	0.5862068966	0.1885057471
1618	0.5316320015	0.5862068966	0.1885057471
1619	0.5316320015	0.5862068966	0.1885057471
1620	0.5316320015	0.5862068966	0.1885057471
1621	0.5317346287	0.5862068966	0.1885057471
1622	0.531351487	0.5862068966	0.1885057471
1623	0.531351487	0.5862068966	0.1885057471
1624	0.5320698778	0.5862068966	0.1885057471
1625	0.5324530195	0.5862068966	0.1885057471
1626	0.5320698778	0.5862068966	0.1885057471
1627	0.5320698778	0.5862068966	0.1885057471
1628	0.5320698778	0.5862068966	0.1885057471
1629	0.5319932494	0.5862068966	0.1885057471
1630	0.5319932494	0.5862068966	0.1885057471
1631	0.5324530195	0.5862068966	0.1885057471
1632	0.5319932494	0.5862068966	0.1885057471
1633	0.5319932494	0.5862068966	0.1885057471
1634	0.5319932494	0.5862068966	0.1885057471
1635	0.5321528918	0.5862068966	0.1885057471
1636	0.5321528918	0.5862068966	0.1885057471
1637	0.5321528918	0.5862068966	0.1885057471
1638	0.5321528918	0.5862068966	0.1885057471
1639	0.5321528918	0.5862068966	0.1885057471
1640	0.5321528918	0.5862068966	0.1885057471
1641	0.5321528918	0.5862068966	0.1885057471
1642	0.5321528918	0.5862068966	0.1885057471
1643	0.5321528918	0.5862068966	0.1885057471
1644	0.5323353403	0.5862068966	0.1885057471
1645	0.5323353403	0.5862068966	0.1885057471
1646	0.5323353403	0.5862068966	0.1885057471
1647	0.5323353403	0.5862068966	0.1885057471
1648	0.5323353403	0.5862068966	0.1885057471
1649	0.5323353403	0.5862068966	0.1885057471
1650	0.5321756979	0.5862068966	0.1885057471
1651	0.5321756979	0.5862068966	0.1885057471
1652	0.5321756979	0.5862068966	0.1885057471
1653	0.5321756979	0.5862068966	0.1885057471
1654	0.5321756979	0.5862068966	0.1885057471
1655	0.5324493706	0.5862068966	0.1885057471
1656	0.5326546251	0.5862068966	0.1885057471
1657	0.5326546251	0.5862068966	0.1885057471
1658	0.5326546251	0.5862068966	0.1885057471
1659	0.5328142675	0.5862068966	0.1885057471
1660	0.5336580916	0.5862068966	0.1885057471
1661	0.5334984492	0.5862068966	0.1885057471
1662	0.5337721219	0.5862068966	0.1885057471
1663	0.5340722496	0.5862068966	0.1885057471
1664	0.5340722496	0.5862068966	0.1885057471
1665	0.5340722496	0.5862068966	0.1885057471
1666	0.5338669951	0.5862068966	0.1885057471
1667	0.5343276774	0.5862068966	0.1885057471
1668	0.5339582193	0.5862068966	0.1885057471
1669	0.5337529648	0.5862068966	0.1885057471
1670	0.5345329319	0.5862068966	0.1885057471
1671	0.5345329319	0.5862068966	0.1885057471
1672	0.5346059113	0.5862068966	0.1885057471
1673	0.5346059113	0.5862068966	0.1885057471
1674	0.5348339719	0.5862068966	0.1885057471
1675	0.5348339719	0.5862068966	0.1885057471
1676	0.5348339719	0.5862068966	0.1885057471
1677	0.5346287174	0.5862068966	0.1885057471
1678	0.5349023901	0.5862068966	0.1885057471
1679	0.5349023901	0.5862068966	0.1885057471
1680	0.5353744755	0.5862068966	0.1885057471
1681	0.5353744755	0.5862068966	0.1885057471
1682	0.53557973	0.5862068966	0.1885057471
1683	0.53557973	0.5862068966	0.1885057471
1684	0.53557973	0.5862068966	0.1885057471
1685	0.5361544426	0.5862068966	0.1885057471
1686	0.5361544426	0.5862068966	0.1885057471
1687	0.5359491881	0.5862068966	0.1885057471
1688	0.5359491881	0.5862068966	0.1885057471
1689	0.5359491881	0.5862068966	0.1885057471
1690	0.5360664764	0.5862068966	0.1885057471
1691	0.5360664764	0.5862068966	0.1885057471
1692	0.5358670863	0.5862068966	0.1885057471
1693	0.536140759	0.5862068966	0.1885057471
1694	0.536140759	0.5862068966	0.1885057471
1695	0.536140759	0.5862068966	0.1885057471
1696	0.5364075899	0.5862068966	0.1885057471
1697	0.5364075899	0.5862068966	0.1885057471
1698	0.5361339172	0.5862068966	0.1885057471
1699	0.5367086298	0.5862068966	0.1885057471
1700	0.5367086298	0.5862068966	0.1885057471
1701	0.5367086298	0.5862068966	0.1885057471
1702	0.5370917716	0.5862068966	0.1885057471
1703	0.5367633643	0.5862068966	0.1885057471
1704	0.5370507207	0.5862068966	0.1885057471
1705	0.5369480934	0.5862068966	0.1885057471
1706	0.5370872104	0.5862068966	0.1885057471
1707	0.5373608831	0.5862068966	0.1885057471
1708	0.5379355957	0.5862068966	0.1885057471
1709	0.5371040868	0.5862068966	0.1885057471
1710	0.5377554278	0.5862068966	0.1885057471
1711	0.5377554278	0.5862068966	0.1885057471
1712	0.5377554278	0.5862068966	0.1885057471
1713	0.5377554278	0.5862068966	0.1885057471
1714	0.5380291005	0.5862068966	0.1885057471
1715	0.5374817552	0.5862068966	0.1885057471
1716	0.5370096698	0.5862068966	0.1885057471
1717	0.5372833425	0.5862068966	0.1885057471
1718	0.5371807152	0.5862068966	0.1885057471
1719	0.5374817552	0.5862068966	0.1885057471
1720	0.5379606824	0.5862068966	0.1885057471
1721	0.5381385696	0.5862068966	0.1885057471
1722	0.5381385696	0.5862068966	0.1885057471
1723	0.5381385696	0.5862068966	0.1885057471
1724	0.5381385696	0.5862068966	0.1885057471
1725	0.5381385696	0.5862068966	0.1885057471
1726	0.5381385696	0.5862068966	0.1885057471
1727	0.5381385696	0.5862068966	0.1885057471
1728	0.5381385696	0.5862068966	0.1885057471
1729	0.5381385696	0.5862068966	0.1885057471
1730	0.5381385696	0.5862068966	0.1885057471
1731	0.5383438241	0.5862068966	0.1885057471
1732	0.5386174968	0.5862068966	0.1885057471
1733	0.5386174968	0.5862068966	0.1885057471
1734	0.5386174968	0.5862068966	0.1885057471
1735	0.5386174968	0.5862068966	0.1885057471
1736	0.5388473819	0.5862068966	0.1885057471
1737	0.5388473819	0.5862068966	0.1885057471
1738	0.5398052363	0.5862068966	0.1885057471
1739	0.5398052363	0.5862068966	0.1885057471
1740	0.5398052363	0.5862068966	0.1885057471
1741	0.5382726692	0.5862068966	0.1885057471
1742	0.5386174968	0.5862068966	0.1885057471
1743	0.5391922095	0.5862068966	0.1885057471
1744	0.5397669221	0.5862068966	0.1885057471
1745	0.5397669221	0.5862068966	0.1885057471
1746	0.5397669221	0.5862068966	0.1885057471
1747	0.5407247765	0.5862068966	0.1885057471
1748	0.5407247765	0.5862068966	0.1885057471
1749	0.5407247765	0.5862068966	0.1885057471
1750	0.5407247765	0.5862068966	0.1885057471
1751	0.5416826309	0.5862068966	0.1885057471
1752	0.5416826309	0.5862068966	0.1885057471
1753	0.5416826309	0.5862068966	0.1885057471
1754	0.5416826309	0.5862068966	0.1885057471
1755	0.5416826309	0.5862068966	0.1885057471
1756	0.5416826309	0.5862068966	0.1885057471
1757	0.5416826309	0.5862068966	0.1885057471
1758	0.5416826309	0.5862068966	0.1885057471
1759	0.5416826309	0.5862068966	0.1885057471
1760	0.5428320562	0.5862068966	0.1896551724
1761	0.5428320562	0.5862068966	0.1896551724
1762	0.5418742018	0.5862068966	0.1896551724
1763	0.5418742018	0.5862068966	0.1896551724
1764	0.5418742018	0.5862068966	0.1896551724
1765	0.5418742018	0.5862068966	0.1896551724
1766	0.5418742018	0.5862068966	0.1896551724
1767	0.5422847108	0.5862068966	0.1896551724
1768	0.5422847108	0.5862068966	0.1896551724
1769	0.5424443532	0.5862068966	0.1896551724
1770	0.5412949279	0.5862068966	0.1885057471
1771	0.5441684912	0.5862068966	0.1885057471
1772	0.5441684912	0.5862068966	0.1885057471
1773	0.5441684912	0.5862068966	0.1885057471
1774	0.5441684912	0.5862068966	0.1885057471
1775	0.5499156176	0.5977011494	0.1885057471
1776	0.5441684912	0.5862068966	0.1885057471
1777	0.5441684912	0.5862068966	0.1885057471
1778	0.5441684912	0.5862068966	0.1885057471
1779	0.5441684912	0.5862068966	0.1885057471
1780	0.5454456304	0.5862068966	0.1896551724
1781	0.5454456304	0.5862068966	0.1896551724
1782	0.5435299215	0.5862068966	0.1896551724
1783	0.5454456304	0.5862068966	0.1896551724
1784	0.5454456304	0.5862068966	0.1896551724
1785	0.5435299215	0.5862068966	0.1896551724
1786	0.5435299215	0.5862068966	0.1896551724
1787	0.5435299215	0.5862068966	0.1896551724
1788	0.5435299215	0.5862068966	0.1896551724
1789	0.5435299215	0.5862068966	0.1896551724
1790	0.5435299215	0.5862068966	0.1896551724
1791	0.5435299215	0.5862068966	0.1896551724
1792	0.5442962051	0.5862068966	0.1908045977
1793	0.5442962051	0.5862068966	0.1908045977
1794	0.5448709177	0.5862068966	0.1908045977
1795	0.5442962051	0.5862068966	0.1908045977
1796	0.5442962051	0.5862068966	0.1908045977
1797	0.5448709177	0.5862068966	0.1908045977
