iter	Passed	Remaining
583	7529	18257
584	7542	18243
585	7554	18228
586	7566	18214
587	7579	18201
588	7592	18188
589	7605	18175
590	7618	18162
591	7630	18148
592	7643	18135
593	7656	18122
594	7669	18109
595	7682	18097
596	7695	18084
597	7708	18072
598	7721	18058
599	7733	18045
600	7746	18032
601	7759	18020
602	7772	18007
603	7785	17995
604	7798	17981
605	7811	17968
606	7824	17956
607	7837	17943
608	7850	17930
609	7863	17917
610	7875	17904
611	7888	17891
612	7901	17878
613	7916	17870
614	7930	17858
615	7943	17846
616	7955	17832
617	7968	17820
618	7980	17805
619	7991	17787
620	8004	17774
621	8016	17761
622	8029	17747
623	8042	17735
624	8055	17722
625	8068	17709
626	8081	17696
627	8094	17683
628	8107	17671
629	8120	17658
630	8133	17646
631	8146	17633
632	8159	17620
633	8172	17607
634	8184	17593
635	8197	17580
636	8209	17566
637	8222	17553
638	8235	17540
639	8248	17527
640	8261	17515
641	8274	17502
642	8286	17488
643	8299	17475
644	8312	17462
645	8325	17450
646	8338	17437
647	8351	17423
648	8364	17411
649	8377	17398
650	8390	17386
651	8402	17373
652	8415	17359
653	8428	17346
654	8440	17333
655	8453	17319
656	8466	17307
657	8479	17294
658	8492	17282
659	8505	17269
660	8518	17256
661	8531	17243
662	8544	17230
663	8557	17217
664	8569	17204
665	8582	17190
666	8595	17178
667	8608	17164
668	8620	17151
669	8633	17138
670	8646	17125
671	8659	17112
672	8672	17099
673	8685	17086
674	8698	17073
675	8710	17060
676	8723	17047
677	8736	17034
678	8748	17021
679	8761	17007
680	8774	16994
681	8786	16981
682	8799	16967
683	8812	16955
684	8826	16943
685	8839	16930
686	8852	16918
687	8864	16905
688	8877	16891
689	8890	16878
690	8903	16866
691	8919	16859
692	8932	16847
693	8945	16834
694	8958	16822
695	8971	16808
696	8984	16796
697	8997	16782
698	9009	16769
699	9023	16757
700	9036	16744
701	9049	16732
702	9062	16719
703	9075	16706
704	9087	16693
705	9100	16680
706	9113	16668
707	9126	16655
708	9139	16642
709	9152	16629
710	9165	16616
711	9178	16603
712	9191	16590
713	9204	16578
714	9217	16564
715	9229	16551
716	9242	16539
717	9255	16526
718	9269	16514
719	9282	16501
720	9295	16489
721	9308	16476
722	9321	16463
723	9334	16450
724	9346	16437
725	9360	16425
726	9372	16412
727	9385	16399
728	9398	16386
729	9411	16373
730	9424	16360
731	9437	16347
732	9449	16334
733	9462	16321
734	9475	16308
735	9488	16295
736	9500	16281
737	9513	16268
738	9526	16256
739	9539	16243
740	9552	16231
741	9565	16217
742	9578	16204
743	9591	16191
744	9604	16178
745	9616	16165
746	9629	16152
747	9642	16138
748	9654	16125
749	9667	16113
750	9680	16100
751	9693	16087
752	9706	16075
753	9719	16061
754	9732	16048
755	9745	16035
756	9758	16023
757	9770	16009
758	9783	15996
759	9796	15984
760	9810	15972
761	9823	15959
762	9836	15947
763	9849	15935
764	9863	15923
765	9876	15910
766	9888	15897
767	9901	15884
768	9914	15871
769	9934	15870
770	9947	15857
771	9960	15844
772	9973	15830
773	9986	15818
774	9999	15805
775	10012	15792
776	10025	15779
777	10038	15766
778	10050	15753
779	10063	15740
780	10076	15727
781	10089	15714
782	10102	15702
783	10115	15689
784	10128	15676
785	10141	15663
786	10153	15649
787	10166	15637
788	10179	15624
789	10192	15611
790	10204	15597
791	10217	15584
792	10230	15571
793	10243	15558
794	10255	15544
795	10268	15531
796	10281	15518
797	10293	15505
798	10306	15492
799	10319	15479
800	10332	15465
801	10344	15452
802	10357	15439
803	10369	15425
804	10383	15413
805	10396	15400
806	10409	15388
807	10422	15375
808	10434	15362
809	10447	15348
810	10460	15336
811	10473	15323
812	10486	15310
813	10499	15297
814	10511	15283
815	10524	15271
816	10537	15257
817	10549	15244
818	10563	15231
819	10575	15218
820	10588	15205
821	10601	15192
822	10614	15180
823	10627	15167
824	10640	15155
825	10654	15142
826	10667	15130
827	10680	15117
828	10693	15104
829	10706	15092
830	10719	15080
831	10732	15067
832	10745	15054
833	10758	15041
834	10771	15028
835	10784	15015
836	10796	15002
837	10809	14988
838	10822	14975
839	10835	14962
840	10847	14949
841	10860	14936
842	10873	14923
843	10886	14911
844	10900	14898
845	10913	14886
846	10928	14876
847	10941	14863
848	10954	14851
849	10967	14838
850	10980	14825
851	10992	14811
852	11005	14798
853	11018	14785
854	11030	14772
855	11043	14759
856	11056	14745
857	11068	14732
858	11081	14719
859	11094	14706
860	11107	14693
861	11119	14680
862	11132	14667
863	11145	14654
864	11158	14641
865	11171	14628
866	11183	14615
867	11196	14602
868	11209	14589
869	11222	14576
870	11235	14564
871	11249	14551
872	11261	14538
873	11274	14524
874	11287	14511
875	11299	14498
876	11312	14485
877	11325	14472
878	11337	14459
879	11350	14446
880	11363	14433
881	11376	14421
882	11390	14408
883	11403	14395
884	11416	14383
885	11428	14370
886	11441	14356
887	11454	14343
888	11467	14331
889	11480	14318
890	11493	14305
891	11506	14292
892	11518	14279
893	11532	14266
894	11545	14254
895	11558	14241
896	11571	14228
897	11583	14215
898	11596	14202
899	11609	14189
900	11622	14176
901	11635	14163
902	11647	14150
903	11661	14137
904	11674	14124
905	11686	14111
906	11699	14098
907	11712	14085
908	11724	14072
909	11737	14059
910	11750	14046
911	11762	14033
912	11775	14019
913	11788	14006
914	11800	13993
915	11813	13980
916	11827	13968
917	11840	13955
918	11853	13942
919	11865	13929
920	11878	13916
921	11891	13903
922	11903	13889
923	11916	13876
924	11934	13869
925	11947	13856
926	11960	13844
927	11973	13831
928	11985	13817
929	11998	13804
930	12010	13790
931	12020	13775
932	12033	13761
933	12046	13748
934	12058	13735
935	12071	13722
936	12084	13710
937	12097	13697
938	12110	13684
939	12123	13670
940	12136	13658
941	12149	13645
942	12161	13632
