iter	QuerySoftMax	MAP:top=10	PrecisionAt:top=1	PrecisionAt:top=10
951	0.1677656964	0.9511494253	0.9425287356	0.09655172414
952	0.1674892481	0.9511494253	0.9425287356	0.09655172414
953	0.167347884	0.9511494253	0.9425287356	0.09655172414
954	0.166642399	0.9511494253	0.9425287356	0.09655172414
955	0.1656831395	0.9511494253	0.9425287356	0.09655172414
956	0.1652664115	0.9511494253	0.9425287356	0.09655172414
957	0.1647483798	0.9511494253	0.9425287356	0.09655172414
958	0.1644999857	0.9511494253	0.9425287356	0.09655172414
959	0.1643000356	0.9511494253	0.9425287356	0.09655172414
960	0.1639410051	0.9511494253	0.9425287356	0.09655172414
961	0.1638995291	0.9511494253	0.9425287356	0.09655172414
962	0.1629789652	0.9511494253	0.9425287356	0.09655172414
963	0.1625265414	0.9511494253	0.9425287356	0.09655172414
964	0.1624857858	0.9511494253	0.9425287356	0.09655172414
965	0.1616025858	0.9511494253	0.9425287356	0.09655172414
966	0.1614994685	0.9511494253	0.9425287356	0.09655172414
967	0.1611748535	0.9511494253	0.9425287356	0.09655172414
968	0.1608728551	0.9511494253	0.9425287356	0.09655172414
969	0.160021749	0.9511494253	0.9425287356	0.09655172414
970	0.1596706952	0.9511494253	0.9425287356	0.09655172414
971	0.1595135864	0.9511494253	0.9425287356	0.09655172414
972	0.1594843892	0.9511494253	0.9425287356	0.09655172414
973	0.158923051	0.9511494253	0.9425287356	0.09655172414
974	0.1585904021	0.9511494253	0.9425287356	0.09655172414
975	0.1585537885	0.9568965517	0.9540229885	0.09655172414
976	0.1583727071	0.9568965517	0.9540229885	0.09655172414
977	0.1582910314	0.9568965517	0.9540229885	0.09655172414
978	0.1579397762	0.9568965517	0.9540229885	0.09655172414
979	0.1578046722	0.9568965517	0.9540229885	0.09655172414
980	0.1569924632	0.9568965517	0.9540229885	0.09655172414
981	0.156218009	0.9568965517	0.9540229885	0.09655172414
982	0.1561791461	0.9568965517	0.9540229885	0.09655172414
983	0.1557590217	0.9568965517	0.9540229885	0.09655172414
984	0.1550972628	0.9568965517	0.9540229885	0.09655172414
985	0.1543584176	0.9568965517	0.9540229885	0.09655172414
986	0.1541270755	0.9568965517	0.9540229885	0.09655172414
987	0.1534618297	0.9568965517	0.9540229885	0.09655172414
988	0.1531956097	0.9568965517	0.9540229885	0.09655172414
989	0.1531573295	0.9568965517	0.9540229885	0.09655172414
990	0.1529147416	0.9568965517	0.9540229885	0.09655172414
991	0.15246022	0.9568965517	0.9540229885	0.09655172414
992	0.1524218439	0.9568965517	0.9540229885	0.09655172414
993	0.1518900509	0.9568965517	0.9540229885	0.09655172414
994	0.1513925353	0.9568965517	0.9540229885	0.09655172414
995	0.1511970263	0.9568965517	0.9540229885	0.09655172414
996	0.1504705895	0.9568965517	0.9540229885	0.09655172414
997	0.1504276218	0.9568965517	0.9540229885	0.09655172414
998	0.1499282658	0.9568965517	0.9540229885	0.09655172414
999	0.1496302279	0.9568965517	0.9540229885	0.09655172414
1000	0.1491745646	0.9568965517	0.9540229885	0.09655172414
1001	0.1490721134	0.9568965517	0.9540229885	0.09655172414
1002	0.1487579156	0.9568965517	0.9540229885	0.09655172414
1003	0.1487205878	0.9568965517	0.9540229885	0.09655172414
1004	0.1486864496	0.9568965517	0.9540229885	0.09655172414
1005	0.1484162527	0.9568965517	0.9540229885	0.09655172414
1006	0.1478905491	0.9568965517	0.9540229885	0.09655172414
1007	0.1476346614	0.9568965517	0.9540229885	0.09655172414
1008	0.1472217714	0.9568965517	0.9540229885	0.09655172414
1009	0.1466413619	0.9568965517	0.9540229885	0.09655172414
1010	0.1464235199	0.9568965517	0.9540229885	0.09655172414
1011	0.1459258647	0.9568965517	0.9540229885	0.09655172414
1012	0.1453909428	0.9568965517	0.9540229885	0.09655172414
1013	0.1452149102	0.9568965517	0.9540229885	0.09655172414
1014	0.1451880747	0.9568965517	0.9540229885	0.09655172414
1015	0.1451614999	0.9568965517	0.9540229885	0.09655172414
1016	0.1451261889	0.9568965517	0.9540229885	0.09655172414
1017	0.1449716322	0.9568965517	0.9540229885	0.09655172414
1018	0.1447894074	0.9568965517	0.9540229885	0.09655172414
1019	0.1444039588	0.9568965517	0.9540229885	0.09655172414
1020	0.1443490075	0.9568965517	0.9540229885	0.09655172414
1021	0.1442496148	0.9568965517	0.9540229885	0.09655172414
1022	0.1438989192	0.9568965517	0.9540229885	0.09655172414
1023	0.1436676673	0.9568965517	0.9540229885	0.09655172414
1024	0.1436331973	0.9568965517	0.9540229885	0.09655172414
1025	0.1432881338	0.9568965517	0.9540229885	0.09655172414
1026	0.1427095232	0.9568965517	0.9540229885	0.09655172414
1027	0.1426752798	0.9568965517	0.9540229885	0.09655172414
1028	0.1425009584	0.9568965517	0.9540229885	0.09655172414
1029	0.1423039089	0.9568965517	0.9540229885	0.09655172414
1030	0.142278639	0.9568965517	0.9540229885	0.09655172414
1031	0.1422449173	0.9568965517	0.9540229885	0.09655172414
1032	0.1416409266	0.9568965517	0.9540229885	0.09655172414
1033	0.1416080349	0.9568965517	0.9540229885	0.09655172414
1034	0.1413267631	0.9568965517	0.9540229885	0.09655172414
1035	0.1412965012	0.9568965517	0.9540229885	0.09655172414
1036	0.1412746791	0.9568965517	0.9540229885	0.09655172414
1037	0.1408995449	0.9568965517	0.9540229885	0.09655172414
1038	0.1403132486	0.9568965517	0.9540229885	0.09655172414
1039	0.140004853	0.9568965517	0.9540229885	0.09655172414
1040	0.1399287299	0.9568965517	0.9540229885	0.09655172414
1041	0.1398972865	0.9568965517	0.9540229885	0.09655172414
1042	0.1393878644	0.9568965517	0.9540229885	0.09655172414
1043	0.1388381296	0.9568965517	0.9540229885	0.09655172414
1044	0.138807358	0.9568965517	0.9540229885	0.09655172414
1045	0.1387288432	0.9568965517	0.9540229885	0.09655172414
1046	0.1385482838	0.9568965517	0.9540229885	0.09655172414
1047	0.1385261581	0.9568965517	0.9540229885	0.09655172414
1048	0.1385057052	0.9568965517	0.9540229885	0.09655172414
1049	0.1379729485	0.9568965517	0.9540229885	0.09655172414
1050	0.1379439665	0.9568965517	0.9540229885	0.09655172414
1051	0.1375296725	0.9568965517	0.9540229885	0.09655172414
1052	0.1375012236	0.9568965517	0.9540229885	0.09655172414
1053	0.1371777678	0.9568965517	0.9540229885	0.09655172414
1054	0.1370835898	0.9568965517	0.9540229885	0.09655172414
1055	0.1368580249	0.9568965517	0.9540229885	0.09655172414
1056	0.136830058	0.9568965517	0.9540229885	0.09655172414
1057	0.1363594956	0.9568965517	0.9540229885	0.09655172414
1058	0.1360796102	0.9568965517	0.9540229885	0.09655172414
1059	0.1357581481	0.9568965517	0.9540229885	0.09655172414
1060	0.1353139877	0.9568965517	0.9540229885	0.09655172414
1061	0.1349347493	0.9568965517	0.9540229885	0.09655172414
1062	0.134373615	0.9568965517	0.9540229885	0.09655172414
1063	0.1343053327	0.9568965517	0.9540229885	0.09655172414
1064	0.1339102206	0.9568965517	0.9540229885	0.09655172414
1065	0.1334916837	0.9568965517	0.9540229885	0.09655172414
1066	0.13346485	0.9568965517	0.9540229885	0.09655172414
1067	0.1329289518	0.9568965517	0.9540229885	0.09655172414
1068	0.132744746	0.9568965517	0.9540229885	0.09655172414
1069	0.1325735326	0.9568965517	0.9540229885	0.09655172414
1070	0.1324060646	0.9568965517	0.9540229885	0.09655172414
1071	0.13214317	0.9568965517	0.9540229885	0.09655172414
1072	0.1320306106	0.9568965517	0.9540229885	0.09655172414
1073	0.1316303744	0.9578544061	0.9540229885	0.09655172414
1074	0.1312123675	0.9578544061	0.9540229885	0.09655172414
1075	0.1310264685	0.9578544061	0.9540229885	0.09655172414
1076	0.130894827	0.9578544061	0.9540229885	0.09655172414
1077	0.1306849252	0.9578544061	0.9540229885	0.09655172414
1078	0.1303365009	0.9655172414	0.9655172414	0.09655172414
1079	0.1303006401	0.9655172414	0.9655172414	0.09655172414
1080	0.1301006376	0.9655172414	0.9655172414	0.09655172414
1081	0.1297166765	0.9655172414	0.9655172414	0.09655172414
1082	0.1295691262	0.9655172414	0.9655172414	0.09655172414
1083	0.1293311254	0.9655172414	0.9655172414	0.09655172414
1084	0.1290751914	0.9655172414	0.9655172414	0.09655172414
1085	0.1288712161	0.9655172414	0.9655172414	0.09655172414
1086	0.1286678672	0.9655172414	0.9655172414	0.09655172414
1087	0.1286061973	0.9655172414	0.9655172414	0.09655172414
1088	0.1284468909	0.9655172414	0.9655172414	0.09655172414
1089	0.1284228534	0.9655172414	0.9655172414	0.09655172414
1090	0.1282530759	0.9655172414	0.9655172414	0.09655172414
1091	0.1279370045	0.9655172414	0.9655172414	0.09655172414
1092	0.1276648196	0.9655172414	0.9655172414	0.09655172414
1093	0.1273452556	0.9655172414	0.9655172414	0.09655172414
1094	0.1269208361	0.9655172414	0.9655172414	0.09655172414
1095	0.1267781269	0.9655172414	0.9655172414	0.09655172414
1096	0.1262127793	0.9655172414	0.9655172414	0.09655172414
1097	0.1260829516	0.9655172414	0.9655172414	0.09655172414
1098	0.1259150572	0.9655172414	0.9655172414	0.09655172414
1099	0.125779481	0.9655172414	0.9655172414	0.09655172414
1100	0.125762673	0.9655172414	0.9655172414	0.09655172414
1101	0.1253303923	0.9655172414	0.9655172414	0.09655172414
1102	0.1253085098	0.9655172414	0.9655172414	0.09655172414
1103	0.1249462409	0.9655172414	0.9655172414	0.09655172414
1104	0.1247998918	0.9655172414	0.9655172414	0.09655172414
1105	0.124245701	0.9655172414	0.9655172414	0.09655172414
1106	0.1242246902	0.9655172414	0.9655172414	0.09655172414
1107	0.1240279765	0.9655172414	0.9655172414	0.09655172414
1108	0.1236364455	0.9655172414	0.9655172414	0.09655172414
1109	0.1234038643	0.9655172414	0.9655172414	0.09655172414
1110	0.1229263301	0.9655172414	0.9655172414	0.09655172414
1111	0.1226647113	0.9655172414	0.9655172414	0.09655172414
1112	0.122447839	0.9655172414	0.9655172414	0.09655172414
1113	0.122320873	0.9655172414	0.9655172414	0.09655172414
1114	0.1221804758	0.9655172414	0.9655172414	0.09655172414
1115	0.1218704422	0.9655172414	0.9655172414	0.09655172414
1116	0.121600414	0.9655172414	0.9655172414	0.09655172414
1117	0.1215232567	0.9655172414	0.9655172414	0.09655172414
1118	0.1213603469	0.9655172414	0.9655172414	0.09655172414
1119	0.120928464	0.9655172414	0.9655172414	0.09655172414
1120	0.1202499275	0.9655172414	0.9655172414	0.09655172414
1121	0.1197700655	0.9655172414	0.9655172414	0.09655172414
1122	0.1193832583	0.9655172414	0.9655172414	0.09655172414
1123	0.11932197	0.9655172414	0.9655172414	0.09655172414
1124	0.1193015011	0.9655172414	0.9655172414	0.09655172414
1125	0.1189036667	0.9655172414	0.9655172414	0.09655172414
1126	0.1185558245	0.9655172414	0.9655172414	0.09655172414
1127	0.1181466743	0.9655172414	0.9655172414	0.09655172414
1128	0.1180063027	0.9655172414	0.9655172414	0.09655172414
1129	0.1178524935	0.9655172414	0.9655172414	0.09655172414
1130	0.1176946804	0.9655172414	0.9655172414	0.09655172414
1131	0.117540732	0.9655172414	0.9655172414	0.09655172414
1132	0.1175209372	0.9655172414	0.9655172414	0.09655172414
1133	0.1174549537	0.9655172414	0.9655172414	0.09655172414
1134	0.1171589865	0.9655172414	0.9655172414	0.09655172414
1135	0.117139631	0.9655172414	0.9655172414	0.09655172414
1136	0.1168737696	0.9655172414	0.9655172414	0.09655172414
1137	0.1167375988	0.9655172414	0.9655172414	0.09655172414
1138	0.116204982	0.9655172414	0.9655172414	0.09655172414
1139	0.1159031373	0.9655172414	0.9655172414	0.09655172414
1140	0.1157753736	0.9655172414	0.9655172414	0.09655172414
1141	0.1157565771	0.9655172414	0.9655172414	0.09655172414
1142	0.1154114597	0.9655172414	0.9655172414	0.09655172414
1143	0.1153931029	0.9655172414	0.9655172414	0.09655172414
1144	0.1153750158	0.9655172414	0.9655172414	0.09655172414
1145	0.1148776287	0.9655172414	0.9655172414	0.09655172414
1146	0.1147559787	0.9655172414	0.9655172414	0.09655172414
1147	0.1147384005	0.9655172414	0.9655172414	0.09655172414
1148	0.1144143401	0.9655172414	0.9655172414	0.09655172414
1149	0.1142677121	0.9655172414	0.9655172414	0.09655172414
1150	0.1140078054	0.9655172414	0.9655172414	0.09655172414
1151	0.1139304812	0.9655172414	0.9655172414	0.09655172414
1152	0.1139132354	0.9655172414	0.9655172414	0.09655172414
1153	0.1138963851	0.9655172414	0.9655172414	0.09655172414
1154	0.1137093038	0.9655172414	0.9655172414	0.09655172414
1155	0.113553023	0.9655172414	0.9655172414	0.09655172414
1156	0.1132382191	0.9655172414	0.9655172414	0.09655172414
1157	0.113018937	0.9655172414	0.9655172414	0.09655172414
1158	0.1126618734	0.9655172414	0.9655172414	0.09655172414
1159	0.112583913	0.9655172414	0.9655172414	0.09655172414
1160	0.1121605692	0.9655172414	0.9655172414	0.09655172414
1161	0.1118948094	0.9655172414	0.9655172414	0.09655172414
1162	0.1117234378	0.9655172414	0.9655172414	0.09655172414
1163	0.1115945282	0.9655172414	0.9655172414	0.09655172414
1164	0.1111769065	0.9655172414	0.9655172414	0.09655172414
1165	0.1110490058	0.9655172414	0.9655172414	0.09655172414
1166	0.1109721374	0.9655172414	0.9655172414	0.09655172414
1167	0.1105755543	0.9655172414	0.9655172414	0.09655172414
1168	0.110303744	0.9655172414	0.9655172414	0.09655172414
1169	0.1102441758	0.9655172414	0.9655172414	0.09655172414
1170	0.1101736205	0.9655172414	0.9655172414	0.09655172414
1171	0.1101560633	0.9655172414	0.9655172414	0.09655172414
1172	0.110024848	0.9655172414	0.9655172414	0.09655172414
1173	0.1098299247	0.9655172414	0.9655172414	0.09655172414
1174	0.1093049909	0.9655172414	0.9655172414	0.09655172414
1175	0.1092892587	0.9655172414	0.9655172414	0.09655172414
1176	0.1092739403	0.9655172414	0.9655172414	0.09655172414
1177	0.1091047733	0.9655172414	0.9655172414	0.09655172414
1178	0.1088714493	0.9655172414	0.9655172414	0.09655172414
1179	0.1085715206	0.9655172414	0.9655172414	0.09655172414
1180	0.1084011519	0.9655172414	0.9655172414	0.09655172414
1181	0.1082488508	0.9655172414	0.9655172414	0.09655172414
1182	0.1082338883	0.9655172414	0.9655172414	0.09655172414
1183	0.1081134728	0.9655172414	0.9655172414	0.09655172414
1184	0.1078594163	0.9655172414	0.9655172414	0.09655172414
1185	0.1074274276	0.9655172414	0.9655172414	0.09655172414
1186	0.1072076899	0.9655172414	0.9655172414	0.09655172414
1187	0.106957906	0.9655172414	0.9655172414	0.09655172414
1188	0.1067330573	0.9655172414	0.9655172414	0.09655172414
1189	0.1063573292	0.9655172414	0.9655172414	0.09655172414
1190	0.1061267907	0.9655172414	0.9655172414	0.09655172414
1191	0.1061121634	0.9655172414	0.9655172414	0.09655172414
1192	0.1058514123	0.9655172414	0.9655172414	0.09655172414
1193	0.1055700323	0.9655172414	0.9655172414	0.09655172414
1194	0.1052744781	0.9655172414	0.9655172414	0.09655172414
1195	0.1051281563	0.9655172414	0.9655172414	0.09655172414
1196	0.1051138479	0.9655172414	0.9655172414	0.09655172414
1197	0.1048174324	0.9655172414	0.9655172414	0.09655172414
1198	0.1047866762	0.9655172414	0.9655172414	0.09655172414
1199	0.1045622837	0.9655172414	0.9655172414	0.09655172414
1200	0.1044993484	0.9655172414	0.9655172414	0.09655172414
1201	0.1043392334	0.9655172414	0.9655172414	0.09655172414
1202	0.1042210349	0.9655172414	0.9655172414	0.09655172414
1203	0.1041108784	0.9655172414	0.9655172414	0.09655172414
1204	0.1038465212	0.9655172414	0.9655172414	0.09655172414
1205	0.1038037653	0.9655172414	0.9655172414	0.09655172414
1206	0.1037898721	0.9655172414	0.9655172414	0.09655172414
1207	0.10357405	0.9655172414	0.9655172414	0.09655172414
1208	0.1033451382	0.9655172414	0.9655172414	0.09655172414
1209	0.1030468609	0.9655172414	0.9655172414	0.09655172414
1210	0.1030238398	0.9655172414	0.9655172414	0.09655172414
1211	0.1029082585	0.9655172414	0.9655172414	0.09655172414
1212	0.1027138667	0.9655172414	0.9655172414	0.09655172414
1213	0.1023638767	0.9655172414	0.9655172414	0.09655172414
1214	0.1022564304	0.9655172414	0.9655172414	0.09655172414
1215	0.1021205851	0.9655172414	0.9655172414	0.09655172414
1216	0.1019876894	0.9655172414	0.9655172414	0.09655172414
1217	0.101614327	0.9655172414	0.9655172414	0.09655172414
1218	0.1015215844	0.9655172414	0.9655172414	0.09655172414
1219	0.1014650777	0.9655172414	0.9655172414	0.09655172414
1220	0.1014516345	0.9655172414	0.9655172414	0.09655172414
1221	0.1013369668	0.9655172414	0.9655172414	0.09655172414
1222	0.1012889355	0.9655172414	0.9655172414	0.09655172414
1223	0.1011180098	0.9655172414	0.9655172414	0.09655172414
1224	0.1010153286	0.9655172414	0.9655172414	0.09655172414
1225	0.1007549842	0.9655172414	0.9655172414	0.09655172414
1226	0.1005160035	0.9655172414	0.9655172414	0.09655172414
1227	0.1003452286	0.9655172414	0.9655172414	0.09655172414
1228	0.1002813808	0.9655172414	0.9655172414	0.09655172414
1229	0.1001586892	0.9655172414	0.9655172414	0.09655172414
1230	0.1001293013	0.9655172414	0.9655172414	0.09655172414
1231	0.09962063067	0.9655172414	0.9655172414	0.09655172414
1232	0.09932743418	0.9655172414	0.9655172414	0.09655172414
1233	0.09931520953	0.9655172414	0.9655172414	0.09655172414
1234	0.09905625868	0.9655172414	0.9655172414	0.09655172414
1235	0.09873034382	0.9655172414	0.9655172414	0.09655172414
1236	0.09864220945	0.9655172414	0.9655172414	0.09655172414
1237	0.09832718477	0.9655172414	0.9655172414	0.09655172414
1238	0.09805628665	0.9655172414	0.9655172414	0.09655172414
1239	0.09793227345	0.9655172414	0.9655172414	0.09655172414
1240	0.09776258099	0.9655172414	0.9655172414	0.09655172414
1241	0.09745049333	0.9655172414	0.9655172414	0.09655172414
1242	0.09742862284	0.9655172414	0.9655172414	0.09655172414
1243	0.09714380039	0.9655172414	0.9655172414	0.09655172414
1244	0.09697346094	0.9655172414	0.9655172414	0.09655172414
1245	0.0968950149	0.9655172414	0.9655172414	0.09655172414
1246	0.09680385197	0.9655172414	0.9655172414	0.09655172414
1247	0.0967565945	0.9655172414	0.9655172414	0.09655172414
1248	0.09659431973	0.9655172414	0.9655172414	0.09655172414
1249	0.09643142732	0.9655172414	0.9655172414	0.09655172414
1250	0.09637392589	0.9655172414	0.9655172414	0.09655172414
1251	0.09621972934	0.9655172414	0.9655172414	0.09655172414
1252	0.09618270138	0.9655172414	0.9655172414	0.09655172414
1253	0.09609193839	0.9655172414	0.9655172414	0.09655172414
1254	0.09607940197	0.9655172414	0.9655172414	0.09655172414
1255	0.09590006482	0.9655172414	0.9655172414	0.09655172414
1256	0.09576125519	0.9655172414	0.9655172414	0.09655172414
1257	0.0957018632	0.9655172414	0.9655172414	0.09655172414
1258	0.09560548013	0.9655172414	0.9655172414	0.09655172414
1259	0.09553234082	0.9655172414	0.9655172414	0.09655172414
1260	0.09535944397	0.9655172414	0.9655172414	0.09655172414
1261	0.09510175334	0.9655172414	0.9655172414	0.09655172414
1262	0.09505882681	0.9655172414	0.9655172414	0.09655172414
1263	0.09480232627	0.9655172414	0.9655172414	0.09655172414
1264	0.09469720074	0.9655172414	0.9655172414	0.09655172414
1265	0.0944174877	0.9655172414	0.9655172414	0.09655172414
1266	0.09437849753	0.9655172414	0.9655172414	0.09655172414
1267	0.09425838773	0.9655172414	0.9655172414	0.09655172414
1268	0.09411677094	0.9655172414	0.9655172414	0.09655172414
1269	0.09410481026	0.9655172414	0.9655172414	0.09655172414
1270	0.09385238204	0.9655172414	0.9655172414	0.09655172414
1271	0.09368126385	0.9655172414	0.9655172414	0.09655172414
1272	0.09361702181	0.9655172414	0.9655172414	0.09655172414
1273	0.09340968236	0.9655172414	0.9655172414	0.09655172414
1274	0.09339796871	0.9655172414	0.9655172414	0.09655172414
1275	0.09333974373	0.9655172414	0.9655172414	0.09655172414
1276	0.09306177661	0.9655172414	0.9655172414	0.09655172414
1277	0.0929706616	0.9655172414	0.9655172414	0.09655172414
1278	0.09271611808	0.9655172414	0.9655172414	0.09655172414
1279	0.09266785917	0.9655172414	0.9655172414	0.09655172414
1280	0.09242656772	0.9655172414	0.9655172414	0.09655172414
1281	0.09237520138	0.9655172414	0.9655172414	0.09655172414
1282	0.09220072356	0.9655172414	0.9655172414	0.09655172414
1283	0.09214296975	0.9655172414	0.9655172414	0.09655172414
1284	0.09213304838	0.9655172414	0.9655172414	0.09655172414
1285	0.09199171342	0.9655172414	0.9655172414	0.09655172414
1286	0.09191968223	0.9655172414	0.9655172414	0.09655172414
1287	0.09177568573	0.9655172414	0.9655172414	0.09655172414
1288	0.09169164775	0.9655172414	0.9655172414	0.09655172414
1289	0.09157981159	0.9655172414	0.9655172414	0.09655172414
1290	0.09147891272	0.9655172414	0.9655172414	0.09655172414
1291	0.09132261794	0.9655172414	0.9655172414	0.09655172414
1292	0.09115226989	0.9655172414	0.9655172414	0.09655172414
1293	0.09083641592	0.9655172414	0.9655172414	0.09655172414
1294	0.09065771706	0.9655172414	0.9655172414	0.09655172414
1295	0.09043883539	0.9655172414	0.9655172414	0.09655172414
1296	0.09015572887	0.9655172414	0.9655172414	0.09655172414
1297	0.09003697596	0.9655172414	0.9655172414	0.09655172414
1298	0.08977194043	0.9655172414	0.9655172414	0.09655172414
1299	0.08976077864	0.9655172414	0.9655172414	0.09655172414
1300	0.08974994215	0.9655172414	0.9655172414	0.09655172414
1301	0.08954843881	0.9655172414	0.9655172414	0.09655172414
1302	0.08925164686	0.9655172414	0.9655172414	0.09655172414
1303	0.08917557088	0.9655172414	0.9655172414	0.09655172414
1304	0.08891020744	0.9655172414	0.9655172414	0.09655172414
1305	0.08885813199	0.9655172414	0.9655172414	0.09655172414
1306	0.08884864114	0.9655172414	0.9655172414	0.09655172414
1307	0.08864036551	0.9655172414	0.9655172414	0.09655172414
1308	0.08863253175	0.9655172414	0.9655172414	0.09655172414
1309	0.08862237244	0.9655172414	0.9655172414	0.09655172414
1310	0.08844769936	0.9655172414	0.9655172414	0.09655172414
1311	0.08831485454	0.9655172414	0.9655172414	0.09655172414
1312	0.0881133218	0.9655172414	0.9655172414	0.09655172414
1313	0.08790286632	0.9655172414	0.9655172414	0.09655172414
1314	0.08785679757	0.9655172414	0.9655172414	0.09655172414
1315	0.08771373678	0.9655172414	0.9655172414	0.09655172414
1316	0.0874721469	0.9655172414	0.9655172414	0.09655172414
1317	0.08727798362	0.9655172414	0.9655172414	0.09655172414
1318	0.08710406446	0.9655172414	0.9655172414	0.09655172414
1319	0.08701716579	0.9655172414	0.9655172414	0.09655172414
1320	0.08671772302	0.9655172414	0.9655172414	0.09655172414
1321	0.08655799325	0.9655172414	0.9655172414	0.09655172414
1322	0.08646883385	0.9655172414	0.9655172414	0.09655172414
1323	0.0862811846	0.9655172414	0.9655172414	0.09655172414
1324	0.08608661372	0.9655172414	0.9655172414	0.09655172414
1325	0.08592209504	0.9655172414	0.9655172414	0.09655172414
1326	0.08576929416	0.9655172414	0.9655172414	0.09655172414
1327	0.08568980704	0.9655172414	0.9655172414	0.09655172414
1328	0.08567993649	0.9655172414	0.9655172414	0.09655172414
1329	0.08555701844	0.9655172414	0.9655172414	0.09655172414
1330	0.08540732799	0.9655172414	0.9655172414	0.09655172414
1331	0.08537112938	0.9655172414	0.9655172414	0.09655172414
1332	0.08523736046	0.9655172414	0.9655172414	0.09655172414
1333	0.08486601209	0.9655172414	0.9655172414	0.09655172414
1334	0.08482464165	0.9655172414	0.9655172414	0.09655172414
1335	0.0845419181	0.9655172414	0.9655172414	0.09655172414
1336	0.08438301904	0.9655172414	0.9655172414	0.09655172414
1337	0.08426262986	0.9655172414	0.9655172414	0.09655172414
1338	0.08402182261	0.9655172414	0.9655172414	0.09655172414
1339	0.0839891697	0.9655172414	0.9655172414	0.09655172414
1340	0.08381362635	0.9655172414	0.9655172414	0.09655172414
1341	0.08359587015	0.9655172414	0.9655172414	0.09655172414
1342	0.08354079134	0.9655172414	0.9655172414	0.09655172414
1343	0.08328674612	0.9655172414	0.9655172414	0.09655172414
1344	0.08321007111	0.9655172414	0.9655172414	0.09655172414
1345	0.08313754829	0.9655172414	0.9655172414	0.09655172414
1346	0.08304288749	0.9655172414	0.9655172414	0.09655172414
1347	0.08303285829	0.9655172414	0.9655172414	0.09655172414
1348	0.08298076044	0.9655172414	0.9655172414	0.09655172414
1349	0.08274480694	0.9655172414	0.9655172414	0.09655172414
1350	0.08260553677	0.9655172414	0.9655172414	0.09655172414
1351	0.08242191551	0.9655172414	0.9655172414	0.09655172414
1352	0.08241248659	0.9655172414	0.9655172414	0.09655172414
1353	0.0822645767	0.9655172414	0.9655172414	0.09655172414
1354	0.08201514896	0.9655172414	0.9655172414	0.09655172414
1355	0.08190060543	0.9655172414	0.9655172414	0.09655172414
1356	0.08189153148	0.9655172414	0.9655172414	0.09655172414
1357	0.0817418576	0.9655172414	0.9655172414	0.09655172414
1358	0.08169653757	0.9655172414	0.9655172414	0.09655172414
1359	0.08147765305	0.9655172414	0.9655172414	0.09655172414
1360	0.08146880121	0.9655172414	0.9655172414	0.09655172414
1361	0.0814315608	0.9655172414	0.9655172414	0.09655172414
1362	0.08131462646	0.9655172414	0.9655172414	0.09655172414
1363	0.08128451318	0.9655172414	0.9655172414	0.09655172414
1364	0.08124535123	0.9655172414	0.9655172414	0.09655172414
1365	0.08120263526	0.9655172414	0.9655172414	0.09655172414
1366	0.08105811106	0.9655172414	0.9655172414	0.09655172414
1367	0.08083525402	0.9655172414	0.9655172414	0.09655172414
1368	0.08080571081	0.9655172414	0.9655172414	0.09655172414
1369	0.08061236619	0.9655172414	0.9655172414	0.09655172414
1370	0.08053256826	0.9655172414	0.9655172414	0.09655172414
1371	0.08040903343	0.9655172414	0.9655172414	0.09655172414
1372	0.08037062686	0.9655172414	0.9655172414	0.09655172414
1373	0.08031640033	0.9655172414	0.9655172414	0.09655172414
1374	0.08022890621	0.9655172414	0.9655172414	0.09655172414
1375	0.08005749798	0.9655172414	0.9655172414	0.09655172414
1376	0.07997143429	0.9655172414	0.9655172414	0.09655172414
1377	0.07989805979	0.9655172414	0.9655172414	0.09655172414
1378	0.07984337108	0.9655172414	0.9655172414	0.09655172414
1379	0.07980851544	0.9655172414	0.9655172414	0.09655172414
1380	0.07978033587	0.9655172414	0.9655172414	0.09655172414
1381	0.07977362235	0.9655172414	0.9655172414	0.09655172414
1382	0.07963736425	0.9655172414	0.9655172414	0.09655172414
1383	0.07952723339	0.9655172414	0.9655172414	0.09655172414
1384	0.07944565816	0.9655172414	0.9655172414	0.09655172414
1385	0.07943110103	0.9655172414	0.9655172414	0.09655172414
1386	0.07931603171	0.9655172414	0.9655172414	0.09655172414
1387	0.07916725543	0.9655172414	0.9655172414	0.09655172414
1388	0.07915898469	0.9655172414	0.9655172414	0.09655172414
1389	0.07913268528	0.9655172414	0.9655172414	0.09655172414
1390	0.0789369444	0.9655172414	0.9655172414	0.09655172414
1391	0.0788476889	0.9655172414	0.9655172414	0.09655172414
1392	0.07866932338	0.9655172414	0.9655172414	0.09655172414
1393	0.07863430606	0.9655172414	0.9655172414	0.09655172414
1394	0.07862645412	0.9655172414	0.9655172414	0.09655172414
1395	0.07840849024	0.9655172414	0.9655172414	0.09655172414
1396	0.07825899388	0.9655172414	0.9655172414	0.09655172414
1397	0.07809483383	0.9655172414	0.9655172414	0.09655172414
1398	0.07798569812	0.9655172414	0.9655172414	0.09655172414
1399	0.07776744254	0.9655172414	0.9655172414	0.09655172414
1400	0.07757727221	0.9655172414	0.9655172414	0.09655172414
1401	0.07741812852	0.9655172414	0.9655172414	0.09655172414
1402	0.07721458003	0.9655172414	0.9655172414	0.09655172414
